Tag	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Pearson Correlation	RMSE
TCGA-BR-A44T-01	0.266264221563914	0.263656490403658	0	0.103925818827175	0	0.0569765658256175	0.0110459359312183	0.0132069539144866	0.0964771625337181	0	0	0.0359616132797429	0	0.0652086285410139	0.0366971573080726	0.0245587663124163	0	0	0.0260206855589666	0	0	0	0	0.495578300524134	0.867986068891963
TCGA-BR-A44U-01	0.0451188693688879	0	0	0.0342139465372861	0	0.130616081228684	0	0	0.104446041270935	0	0	0.107903806950305	0	0.152903600706712	0.10025398745121	0.112728374210368	0.132927706448057	0	0.0788875858275554	0	0	0	0.18	0.0921114637479453	1.05664846777387
TCGA-BR-A4CS-01	0.0161193431855551	0	0.0210004532140359	0.0158254296578796	0	0.256625877299733	0.0268467558668051	0	0.0107294344644628	0	0.000334805003903168	0	0.045725395135125	0.151228877327445	0.0448702661625481	0.0437477443317976	0	0.106807992495358	0	0.156616749838536	0	0.103520876016816	0.02	0.220274511062543	1.0062293921458
TCGA-BR-A4IV-01	0.0165048492537251	0	0.0578308535870686	0.0679420724519988	0	0.271751196535554	0.0125075636120885	0	0.0868170037086688	0	0	0.0282664327124467	0.0139940120666741	0.0376901917076449	0.0332487568376256	0.236294766112777	0.0250476443297169	0.000139553231263361	0.0932085008378984	0.00913007520720765	0	0.00962652780764183	0.02	0.188513884043161	1.00564488003174
TCGA-BR-A4J4-01	0.0108227793938526	0.0154546464751335	0	0.0266393081065929	0	0.266879631488962	0	0	0.124610801262741	0.0215777842499821	0	0.0285108659532113	0.00120015284047459	0	0.171392201797547	0.122710688275215	0.188462747594993	0	0	0.0217383925612945	0	0	0.02	0.258914402844272	0.991210992490709
TCGA-BR-A4J5-01	0.0362875425889834	0	0.0231514347027732	0.0747241916595354	0	0.201448308437448	0.00146547040064921	0.0157497785565689	0.0679026964775639	0	0	0.00907038579842728	0	0.266894333252022	0.0389987024422763	0.144864629568082	0	0	0.115254444649172	0	0	0.00418808146649853	0	0.316339101445283	0.95809991004888
TCGA-BR-A4J6-01	0.047482466615068	0	0.396006922839565	0.0937169827485253	0	0.224153346453374	0.0244036931858471	0.00136573356510316	0.035992233271982	0	0	0.0240233869194035	0.00582429440540034	0.00831233900551619	0.00886872758638977	0.0703948180379867	0.0170162038528638	0.0203743429310234	0.022064508581952	0	0	0	0.02	0.199936763040733	0.997361980888195
TCGA-BR-A4J7-01	0.0139067084504116	0	0.028924556348719	0.434921990309356	0	0.0879328106707906	0.0376838498042875	0.00566973171831127	0.0727761242648117	0.00180798644889046	0	0.0436421807340383	0.0108460087779557	0.014696051360209	0.107207686028503	0.125750138386518	0.00630360218896369	0	0.00793057450823392	0	0	0	0	0.475487845668708	0.882017326593496
TCGA-BR-A4J8-01	0.0481763545477934	0	0.0146034984998993	0.0339107722130483	0	0.24879195947974	0	0	0.0684495676524923	0	0	0.106984173812094	0.000762031017763757	0.156346017695813	0.104949707344668	0.0974713404415247	0.00956122950210495	0	0.109993347793058	0	0	0	0.03	0.178230912104595	1.02212131398705
TCGA-BR-A4J9-01	0.0990816063168342	0.0909882273922377	0.127718891422636	0.0584306649838194	0	0.253679280709005	0	0.0156190527926939	0.0825471981595055	0.0208585855783713	0	0.0266166918713112	0	0.0353351281176064	0.0545206765772434	0.0932001953663688	0	0.0154510118621345	0.0259527888502323	0	0	0	0.02	0.236809003184357	0.986786858208048
TCGA-BR-A4PF-01	0.0623504311205501	0	0.0184450384979852	0.0565069014933241	0	0.120647064485271	0.0591624201371366	0.0443353855768139	0.0449286952886462	0.0149428999787472	0	0.000110123514279848	0	0.125458594572474	0.107663794077502	0.241194698847251	0.00216066655616278	0	0.0188601269191711	0	0.00860052870997699	0.0746326302247077	0.17	0.0989613528074096	1.05152672816882
TCGA-BR-A4QL-01	0	0.0110073341770276	0	0.1051121981626	0	0.309757811689267	0.0614568697873896	0	0.108234570469501	0	0	0.136021892717322	0.00603680453245095	0.0935805355470297	0.0546227267213975	0.0897772055962519	0.0243920505997628	0	0	0	0	0	0.17	0.0968029705724211	1.08372358720349
