Tag	Activated B cell	Activated CD4 T cell	Activated CD8 T cell	Central memory CD4 T cell	Central memory CD8 T cell	Effector memeory CD4 T cell	Effector memeory CD8 T cell	Gamma delta T cell	Immature  B cell	Memory B cell	Regulatory T cell	T follicular helper cell	Type 1 T helper cell	Type 17 T helper cell	Type 2 T helper cell	Activated dendritic cell	CD56bright natural killer cell	CD56dim natural killer cell	Eosinophil	Immature dendritic cell	Macrophage	Mast cell	MDSC	Monocyte	Natural killer cell	Natural killer T cell	Neutrophil	Plasmacytoid dendritic cell
TCGA-BR-8680-01	-0.277278456591473	0.150122776328048	0.15424265172984	0.421140559343299	0.227610186735543	0.0637348418396876	-0.00228163087833492	0.22908224042725	-0.185698724216584	0.0502819249165002	0.000960326000655487	0.0211211944484643	0.0453441263776254	-0.00100040935120281	0.0421214487875768	0.122067934907342	0.233093348080206	0.318218328268402	-0.16780675595917	0.197841648137949	-0.124650990520681	-0.091860801017149	0.0791554845248371	0.32608663930431	0.196546564799987	0.0317538757355423	-0.295677928643112	0.235612963993888
TCGA-BR-8682-01	-0.107988203006368	0.020109362716289	0.164545480299653	0.507946282589969	0.373238468975511	0.143075175580004	0.153145808137791	0.295888213398929	0.0487233068649298	0.11795278172168	0.228855737354401	0.161292809426945	0.132000696814264	0.010194008370138	0.0205170311570818	0.227595692848382	0.20228638256867	0.359570887338062	-0.0640712027115457	0.286775178508084	0.0497416783824363	0.0613328287735431	0.290867574213593	0.359769971512139	0.322389826268512	0.116295219899699	-0.111187305588335	0.340165550821045
TCGA-BR-8683-01	-0.19813611022774	0.181610888920649	0.208154299045971	0.47538188772917	0.328436084897408	0.0994576184862876	0.128548739994639	0.283996544779308	-0.0221123282263902	0.0939223071095406	0.19009561021114	0.157626509356433	0.115041484945667	0.0628252031352167	0.0904754037377893	0.196268603110469	0.213265783468703	0.363603711290592	-0.168637360075794	0.279963132078968	-0.0314439215360993	0.0146341871894372	0.226220460328519	0.337427816412221	0.329518464137033	0.128734967038587	-0.126423317642113	0.340239917700862
TCGA-BR-8686-01	0.0423590399188972	0.305636595800467	0.41801785033666	0.517374044137467	0.340982110704687	0.145824219350177	0.239069199168884	0.251046673225514	0.140668140172286	0.0345010669196136	0.169370162301221	0.171790331444603	0.133363689528881	-0.0379899305952913	0.150306752777796	0.2157617918054	0.190823052071669	0.28174730510582	0.015314057054922	0.250979908111387	0.0660725505797493	0.0852434161820105	0.461654490535578	0.361990194703521	0.331164225831057	0.0956098820971527	-0.112130062855214	0.34867094439334
TCGA-BR-8687-01	-0.263411737395651	0.0620986438443113	0.127854498765835	0.502198455102429	0.307291025360402	0.0954002283163857	0.0962113414181391	0.231198139751548	-0.142842712689589	0.0271455722437989	0.0196528197698161	0.0673116069272416	0.0745829228301025	0.0679667596392329	0.0622109209921401	0.131960924000042	0.231898807589271	0.396002003467137	-0.111049912967988	0.268130727381739	1.6777725296084e-05	-0.0425499069007151	0.197819039415298	0.328697004054813	0.245191222909155	0.0488662905302651	-0.293161589062087	0.296988069626117
TCGA-BR-8690-01	-0.107511518119077	0.331207268025174	0.43851708768958	0.514741754469177	0.286975382965997	0.164902189199888	0.214866240281247	0.320658173207957	0.0509636127834033	0.0830960387330243	0.215440950400067	0.187095026316383	0.166407890660506	-0.0629028193013468	0.0551213610813509	0.257943063897674	0.21584489547873	0.362143513770731	-0.117430647585847	0.310818865114355	0.0778734988169604	-0.0207278565213941	0.440324164246476	0.338673990664876	0.328692718471693	0.14741826143588	-0.171485943890348	0.339763868699691
TCGA-BR-A44T-01	0.525050647971177	0.285588297877889	0.475686829886914	0.578789042278123	0.292334817745942	0.223315817468525	0.310882861235473	0.211508373182799	0.552993871806516	0.0880490629756832	0.210131864713723	0.178558046470974	0.225650922507948	-0.0685690118457869	0.106192029457102	0.266155875814036	0.18150025362788	0.300618989036189	-0.00573590868501026	0.241015790975045	0.0683873723316913	0.0383129385184496	0.385758348690305	0.392868706770126	0.348625370694557	0.135864374104078	-0.271355438933976	0.359139813586937
TCGA-BR-A44U-01	-0.339389502538913	0.157352122661417	0.195085564567138	0.46408578209536	0.301666151643848	0.111055408553532	0.0357887054097495	0.229855602989063	-0.165799724263	0.0832135977773378	0.0134611883273464	0.0898674505387097	0.0693091643389739	0.0566728224907072	0.0883514267126556	0.171395868496825	0.22008440065099	0.393274537855467	-0.120675227699513	0.258539283999436	-0.0112389097862352	-0.0321184263874808	0.151208332518176	0.339907340656478	0.254396908892486	0.0932290377709779	-0.175738902377389	0.29371774201774
TCGA-BR-A4CS-01	-0.271122866088358	0.183945719017058	0.194595040891924	0.496359671098437	0.306388513702502	0.117871307925056	0.0835897964300547	0.248551774658826	-0.138068006426025	-0.033737982252626	0.139068325406262	0.0704600461059148	0.137696454078934	0.062320059586727	0.0937905678786645	0.181786457774521	0.218359558708252	0.400986532566014	-0.179573977841319	0.396697471390422	-0.00252994014527035	-0.0448744197728929	0.253411622237557	0.377888801719042	0.258099366359019	0.102322531119388	-0.0975041619827474	0.354158013520231
TCGA-BR-A4IV-01	-0.134179296394858	0.0400914359635621	0.171744300868143	0.501404686140749	0.361850244438579	0.215004440287739	0.169512571234433	0.250403106417024	-0.0367201552096878	0.0297003537177193	0.170864480680893	0.116790407205516	0.162506280168001	-0.0375382337167164	0.163039069862333	0.18708730554029	0.178809537637573	0.255327969703323	-0.0727599782868188	0.34181450256575	0.0237289944913307	0.151000203989811	0.302710385739698	0.339362941685142	0.358126416951087	0.120028683185901	-0.204882996817668	0.384670922123134
TCGA-BR-A4J4-01	-0.163222217624517	0.214526527700719	0.274235385856156	0.485144441925789	0.401517781770906	0.134294964021961	0.191400422227802	0.28221086329616	0.00248878181091629	0.0363706871621879	0.151546319455332	0.117605986417259	0.155342453064455	0.0305982368309784	0.0716186104361908	0.208658265192124	0.228008049021268	0.287930627634968	-0.189030670388519	0.28148550691265	-0.0104201805237217	-0.111043189308824	0.334422488327145	0.336502040491831	0.299334549124072	0.0989432538554346	-0.147828528561226	0.293519986154955
TCGA-BR-A4J5-01	-0.149406182258084	0.112551372053321	0.21072703190588	0.540267625012992	0.377396156511611	0.169262038509883	0.177958288076084	0.269921485406667	-0.0315216594145679	0.0222058450201415	0.212418746601	0.127612397702801	0.128929423419375	-0.00666257503968324	0.165172140744574	0.17947545900095	0.189900386665141	0.338661077344857	-0.0913691794310357	0.307887106840362	0.0779462209546309	0.114694438865224	0.330452679783329	0.341605794364189	0.348139049776618	0.149469167466245	-0.143604659808709	0.354446557709616
TCGA-BR-A4J6-01	-0.0951394833550964	0.0352759012603924	0.22965944561325	0.487490272616947	0.301568461701457	0.0653747288079847	0.123948865640888	0.158488192859434	-0.0626463826639756	-0.0447074343142218	-0.0174348975420152	0.0537488978464106	0.113028275062384	0.0513757682204722	0.163698715616613	0.148941804827653	0.210236081595095	0.321871179957117	-0.176787764120369	0.283618297610318	-0.0721890083473644	-0.0167122256805011	0.130084679123522	0.335816717505533	0.276362474840423	0.0767508434039545	-0.245405972313953	0.336367396211881
TCGA-BR-A4J7-01	-0.110449053819465	0.0694268461906885	0.44405998799041	0.559240653045006	0.333009069749455	0.144635190847269	0.309561537432459	0.194424214892783	0.0282333861190555	-0.034156031641389	0.193331948505624	0.147034461475146	0.184406546068256	-0.00154548114610326	0.127763664203458	0.219885222507642	0.221439301734537	0.259006401355774	-0.122534145291039	0.292611897457484	0.0761171262813501	0.0253622067501189	0.419897207739626	0.339271729492365	0.378978673072249	0.148916340479208	-0.2618327749134	0.357923409233116
TCGA-BR-A4J8-01	-0.178730967889738	0.139171076883945	0.177241497900125	0.519243856920931	0.318082433896696	0.0773424335039122	0.132091967693357	0.191395042148741	-0.0916732463422581	0.0562333184659029	0.0145515948948796	0.145424272005535	0.103414945836125	0.0245193881170004	0.102648389502695	0.170772963529155	0.197632451182054	0.377077305461246	-0.11135631099447	0.281307521533633	-0.0430006639099274	-0.072431151662538	0.227018143990131	0.327395091392253	0.294993230583593	0.102927003831637	-0.269448258597897	0.355482788058526
TCGA-BR-A4J9-01	0.0607186617117724	0.0513649788495184	0.217365881343568	0.50602582173408	0.285928769620758	0.177117528333068	0.172731924969543	0.130015000520594	0.064466182447623	-0.0152583091555765	0.0730372325694772	0.0860961773117778	0.144159703651941	-0.0883050298937756	0.119015560574518	0.146516387641869	0.164471521390879	0.247153264127203	-0.0691048059205327	0.257413754528693	-0.0115674341199669	-0.0102120368495411	0.236010757693029	0.329262860400839	0.336478888530368	0.084089657171162	-0.224977237627923	0.346508089392987
TCGA-BR-A4PF-01	-0.243503333726699	0.360050822671173	0.287405783535154	0.5122741642897	0.377275924098828	0.116447213871264	0.231430464185546	0.336009616200649	0.050184431090459	0.11876306176861	0.166997996496188	0.143143016751174	0.121636249604872	0.0742762883723608	0.176107285740809	0.296265476564068	0.244467699029214	0.405829690201206	-0.113589925166463	0.306215347199121	0.0738306636757356	-0.0466106969559512	0.37252787609462	0.378735151344787	0.287777825185654	0.0689642821060936	0.00814864617984193	0.315557430002
TCGA-BR-A4QL-01	-0.259570110808095	0.272211439407729	0.27740111089435	0.44339563835776	0.306327433301123	0.0836239397439588	0.101617129459543	0.243886161150159	-0.121555614407311	0.0218944014371458	-0.00913534672529905	0.01576477102327	0.0634007697839739	0.0454329240014915	0.0563691086946725	0.208277965611363	0.180347401440555	0.415600892613588	-0.200777432891219	0.188613850881355	-0.0276769382169199	-0.127852881382538	0.216679077575581	0.342575577763949	0.246135795535586	0.0472855991334043	-0.23469736677107	0.263870596199266
TCGA-CD-5798-01	-0.21960362361539	0.103417756127556	0.234094575322024	0.545266960984059	0.403053346219136	0.128024993044349	0.190968516193033	0.293876092364065	-0.00876381511149083	0.0479351105841818	0.24150008270315	0.178578221649965	0.177383654526261	0.049223043677313	0.158393895910488	0.220628955056954	0.221397352122624	0.401196699822278	-0.162139788045931	0.303857068225302	0.102452275802916	0.0568666263502441	0.420434520935775	0.374507651318932	0.352605914858453	0.1523325610639	-0.175707533863591	0.361931438352358
TCGA-CD-5799-01	-0.268414125558326	0.142939267735813	0.180490647208405	0.460388596593115	0.353129494802828	0.0726193392372034	0.0558299173574727	0.297317274311526	-0.160785077507457	0.0222690732788749	0.0861801435570393	0.0903461854593255	0.0917998852929654	0.0530415802181413	0.0893534477290233	0.200106492837396	0.224154121248597	0.397577965786895	-0.208652706922258	0.255888081439247	0.0544393556710721	-0.0635109503657056	0.258711605460629	0.36293369616767	0.249236131855056	0.095670182515751	-0.149371683752044	0.288741252728647
TCGA-CD-5800-01	-0.153083143955299	0.180637493779784	0.156232260644007	0.452717300311152	0.284186443040806	0.0734420882256154	0.0383405462462289	0.285935064185049	-0.0992357240753719	0.0276236799915029	0.0566991711140411	0.074561330090964	0.058274813483493	0.00534062995540785	0.0554717439967316	0.152698873890988	0.20748077171846	0.413874836927613	-0.166358324617818	0.311554186982454	0.0294987055851336	-0.118769813694095	0.261157052343664	0.365473882719029	0.212919025034123	0.101678600286848	-0.166784535957077	0.305354046518648
TCGA-CD-5801-01	-0.0445801050408054	0.318248671103898	0.513335129281769	0.530166331018395	0.344110103099289	0.112659595513333	0.311353781763801	0.270747030705225	0.105089445553502	0.0230798060138807	0.17225240917179	0.189345671320172	0.180948097853445	0.0644255177188526	0.0786915030033849	0.226492331772442	0.263320799857612	0.328138162906862	-0.117120978899838	0.26161668725353	0.100784173507881	-0.0414068581711313	0.429817727179172	0.37481837795627	0.302272869048681	0.106717815402027	-0.28393389671051	0.280872071238208
TCGA-CD-5803-01	0.155359754388328	0.31163623076991	0.475924951578727	0.566791487664846	0.405609586503912	0.137167915591429	0.313179149750557	0.298821107431244	0.240602984403262	0.0546311389464131	0.330518153800088	0.205828817688883	0.242335928306544	0.0790942133069709	0.151700288592709	0.231965356730195	0.192827099661845	0.341648205734271	-0.0748050762192897	0.292602061235897	0.10780971909171	0.0914487568478584	0.499371232711842	0.394438349426452	0.368602471848787	0.17607614508354	-0.23942354087886	0.35047696060859
TCGA-CD-5813-01	0.127344007780021	0.233806174604625	0.421523739808756	0.567051301517987	0.391307113403716	0.158217790981192	0.272018844819916	0.324248468595649	0.189480192130206	0.0802942278916132	0.303600357068114	0.238171761951082	0.208756381426502	0.00847721078226673	0.0952856040054498	0.214019470792851	0.237857712380676	0.41048971253064	-0.01999233514182	0.314053748087282	0.173473326104964	0.170064882705006	0.514994022654048	0.398297954765051	0.365959495230114	0.168600711691545	-0.105271037521353	0.367892883736479
TCGA-CD-8524-01	-0.140523609298983	0.146078172860815	0.255177592913261	0.509289550604731	0.313835391129507	0.0737290157594284	0.207967339134885	0.260879900006272	-0.000300470430003252	-0.0033645275934959	0.114200025039869	0.130168756123221	0.140527079234784	0.0961499114826472	0.0742830035104868	0.193658412334083	0.228434182438969	0.392845849810975	-0.199242346834322	0.317925676566031	0.0285931236627982	-0.0630518877135785	0.264238664953046	0.340580163905638	0.322629146406555	0.095686644246875	-0.288909796165069	0.311242152150455
TCGA-CD-8525-01	0.0229840304150771	0.283081054579354	0.336047378873327	0.507669557682116	0.303385601274125	0.111413421751057	0.154677142090806	0.302617952357181	0.0726754467020061	0.0299512624931643	0.171949356849062	0.12854748801951	0.131463218516529	0.0270554207697368	0.08081624312295	0.249649863117263	0.228218602196192	0.351776031035792	-0.126392259402125	0.282656813275128	0.0910281994675133	-0.0382173667273767	0.383289991521716	0.38230083142901	0.273124544253389	0.134201874791082	-0.0793307735261269	0.334814595797421
TCGA-CD-8526-01	-0.0822758597352529	0.232756901508193	0.258293715775348	0.516795056414989	0.287225240361067	0.0943907196790104	0.096429707770893	0.232258605303882	-0.0429758699764677	0.0238770591153341	0.0977428073880325	0.148344635662066	0.116035073464685	-0.0556082805324014	0.111524013821931	0.159742553876316	0.215181409396979	0.319999418101648	-0.18805405292348	0.267953363648359	0.0227244191914969	-0.0194742051352648	0.261190292989081	0.336833255146696	0.249438141145822	0.0585946689650986	-0.293303486693426	0.287977423495254
TCGA-CD-8527-01	-0.253732448691995	0.200234025182045	0.2303621253241	0.490998745368201	0.329921335329282	0.0575805469556373	0.115905727378254	0.260393667018467	-0.0824910799438638	-0.0087018770762319	-0.0282058306875567	0.0769126283548445	0.0916386140391373	0.0401183451336539	0.0644380970168253	0.200449982559534	0.271304019844381	0.394241696556019	-0.193190679596955	0.295251575502111	-0.00709297224149569	-0.0223116921730296	0.279213598960588	0.359965883026482	0.266445756216605	0.11665508956202	-0.125407298206718	0.319224042434084
TCGA-CD-8528-01	-0.304799666736652	0.22715014016308	0.167276140070936	0.445209184073271	0.398406399385021	0.0967327975985585	0.121879009449758	0.283390034636551	-0.0422075803869882	0.111831247294074	0.129121702712392	0.109762327288337	0.120844685313047	0.0410822793364521	0.103540769233711	0.209002499194498	0.225601477127635	0.375860859017219	-0.153958141247956	0.282968433337552	0.0148045385974107	0.0653815446912353	0.282336067068407	0.3536828344597	0.245636879950405	0.0956410821691654	-0.134985996755011	0.285519933299118
TCGA-CD-8529-01	0.143448689736617	0.249770165930005	0.332674243796302	0.572045259658307	0.394448762250982	0.127589396439647	0.237959585004127	0.294719231315099	0.205932688085171	0.0833840269863095	0.346605982581606	0.202158362519158	0.224003586646516	0.0424281162073471	0.103663765373854	0.267284729068543	0.21440925391138	0.396440800961976	-0.0582425732718322	0.334475633046084	0.146316042294204	0.0591051233654534	0.451846804562629	0.393997011578771	0.345016857241378	0.166803950445782	-0.163169975927366	0.367165602474294
TCGA-CD-8530-01	-0.148365786124743	0.168580533329523	0.221743052791976	0.513978237140294	0.37262311551439	0.121321499613514	0.165179796369191	0.275264041383374	-0.00817928449480687	0.0602900081446122	0.15557402950292	0.128557434709998	0.124820342728054	0.0216662435153016	0.125442291920971	0.188988702368994	0.239002672133106	0.361576664139525	-0.0705715411888162	0.30482951820035	0.0604327798512611	0.0805289910966374	0.288016507146986	0.34166614278392	0.332341390850102	0.134007101115351	-0.208088993691286	0.357932332854298
TCGA-CD-8531-01	0.418789244412816	0.396556462181993	0.287517054465043	0.502712281838459	0.366957059193551	0.189634000706023	0.242691072151426	0.366691872065487	0.45018807500899	0.21467152918663	0.277788545609535	0.107369346268268	0.190137425595283	-0.0493897161097527	0.116258120390656	0.224289610819682	0.188350759244893	0.336427995397606	0.034829880787101	0.197479489177616	0.120011258934279	0.0373805805793418	0.380538938010869	0.389076523212634	0.234380589588358	0.10679330899291	-0.241720428111497	0.331902136601376
TCGA-CD-8532-01	0.039068435730933	0.286737717119034	0.416469643467362	0.53628432314208	0.378685489972743	0.0838290854810875	0.276790366221889	0.258986101778632	0.147590917406657	0.0321010874095378	0.16762362248476	0.160518479634751	0.190711502228441	0.12299819654467	0.0864690017058099	0.270428843078566	0.272799771058574	0.387492203396227	-0.0548433204917146	0.287940619369371	0.0815282778930043	0.0579608344479333	0.409806925338904	0.391700401534085	0.264426546902452	0.117997585382779	-0.198507676686503	0.317508873341702
TCGA-CD-8533-01	-0.326572031286603	0.0755818720736893	0.0799458388320703	0.429285745219134	0.234608282896883	0.131116880237929	-0.0508865565983081	0.273555746943106	-0.237363695294202	0.0461729176517724	-0.0423448552363967	-0.00311148765942708	-0.0255697173916535	-0.0192683324591495	0.00331785689214769	0.10201763858187	0.219355783755152	0.304066480023171	-0.193835683372655	0.228074568156022	-0.136758223955367	-0.187872654025584	0.0374057518187956	0.388770785413678	0.219933943110262	0.000646094186460734	-0.281296028175319	0.280631336786074
TCGA-CD-8534-01	-0.116776992205525	0.156864267010562	0.206733578738258	0.475904893562646	0.356091001337086	0.0889840357329981	0.145291370109271	0.273986093482827	-0.00787742262610098	0.0361827204232678	0.0293038268758515	0.0751644309572349	0.101259733932659	0.00727799147621737	0.100783762090869	0.23782772965377	0.20492947047243	0.315902940163359	-0.14062075489159	0.244179884480824	0.0158421908541638	0.0113728133875461	0.219766935032037	0.322911142608066	0.231017751898943	0.103150873827207	-0.24862198063565	0.305572398135393
TCGA-CD-8535-01	-0.348541761712185	0.149578123209127	0.08163681534436	0.477609187640291	0.28074453884244	0.0523773553256839	-0.0108415294177746	0.218561451648055	-0.176307965949884	0.0693217488725851	0.000253454867542769	0.0621516009007925	0.0345610191070546	-0.0736237208875751	0.143683726079292	0.134051874012147	0.250234961055693	0.371205801318531	-0.264468519163177	0.25339928107264	-0.123751793491374	-0.142063570887241	0.0929413674311017	0.345454239454899	0.193493582686121	0.0473434369239251	-0.223473908800172	0.300152834977663
TCGA-CD-A486-01	-0.199683040910523	0.173745923855225	0.108831382464333	0.464931151401758	0.2767465912267	0.0978170408574153	0.146618638171633	0.236275605322387	-0.0651448822669136	0.0263250248840901	0.106709682621991	0.147270370464358	0.0972728967881845	0.0992795062528904	0.0271967417985256	0.239962559873234	0.191528090703889	0.432247073822507	-0.149713882313172	0.311458261348966	0.0302705373993563	-0.107223115527515	0.355653185718258	0.374291122896511	0.258067913764191	0.0953585600223869	0.043400798685967	0.325094812811995
TCGA-CD-A487-01	-0.304320421385662	0.256493349802729	0.175248543354056	0.471342815938446	0.359033310793545	0.0972658466465456	0.0271006254161862	0.252079651787728	-0.0911235270786083	0.0735066336084237	0.101975215299883	0.0672023980576654	0.0646172879464791	-0.0509329115315309	0.166742555278946	0.198084680225985	0.170456959999217	0.30103648493164	-0.163690322493912	0.299006742703582	0.0076485289383665	0.0771966293887045	0.236622387309695	0.321302796561571	0.303175667942638	0.062478821635038	-0.0626062175459213	0.341229419049018
TCGA-CD-A489-01	0.00370269703972085	0.120982931510823	0.284124346053007	0.532239554505775	0.319256542756344	0.156321274055019	0.202370260733492	0.25101906002842	0.0624057754524743	0.00418020033810867	0.126424757271995	0.130725914880408	0.147267636437238	-0.0249082781168312	0.159838047539005	0.217769091604901	0.213976428431122	0.263747129406445	-0.150231132607563	0.301478936040732	0.0400540085176729	-0.000866385026425556	0.317084345420279	0.344578408170976	0.345140187610989	0.118274312371281	-0.214183704056199	0.331381363391339
TCGA-CD-A48A-01	-0.250385315712984	0.154681841182231	0.198602645544419	0.49301365072929	0.304315643924128	0.073184636730946	0.0831732869338361	0.225328750947688	-0.052413228008436	0.0676996099377619	0.0650916962500251	0.0737801569137061	0.0810024719464976	0.0367686057339685	0.139365981026021	0.198730791895229	0.181885648758566	0.434179658216014	-0.18992499229718	0.273558940158366	-0.0128192682966078	-0.065517827665226	0.281739995648018	0.343116048735438	0.266892460696302	0.0596859669220548	-0.292338704975286	0.333165510771499
TCGA-CD-A48C-01	-0.213727943709502	0.27871744050642	0.233439869255125	0.497404762651057	0.340081944403405	0.100749919810198	0.130994757242436	0.318338031532967	-0.0352732714691534	0.129323388987969	0.136082461415709	0.133878522188927	0.097505243693515	0.0490189707028832	0.149401582465734	0.20900116225319	0.26134567704787	0.347786772046179	-0.0726045498912755	0.336205639582179	0.0446814766159984	-0.0051746357679577	0.277235367064484	0.339512008412199	0.274400184209157	0.123185065875486	-0.318772186664964	0.304905714768087
TCGA-CD-A4MG-01	-0.054157396165667	0.26778182208318	0.25142370094508	0.535843907665176	0.369131929424371	0.148334951808809	0.138969097936022	0.310894783538332	0.0477787797185566	0.0508805577680489	0.215397582490444	0.101393847915121	0.136743613983747	0.00618197043111467	0.0715526479598513	0.1617819455676	0.196450960182239	0.353567812858311	-0.16415715623799	0.259417907820345	0.0902701114968282	-0.0464322568889297	0.37347940365239	0.348019065969126	0.295636356721597	0.122026369801272	-0.212119501135527	0.314930796039291
TCGA-CD-A4MH-01	-0.181679431926239	0.20002040749038	0.174834279413639	0.4679655947314	0.232690558328332	0.0995295054304504	0.063587214482856	0.241917537222729	-0.11622911395392	0.0194059842286296	0.0125206531878013	0.087016668009712	0.0550860805539517	-0.0509236915758354	0.053821853074249	0.188584101962376	0.176333112685913	0.357669626304441	-0.10402704984604	0.240535806658623	0.0410662956198647	-0.0622777100219036	0.217973687469591	0.306525003797979	0.248569915626365	0.0155183260066971	-0.0903847594392739	0.317890183310254
TCGA-CG-4301-01	-0.17548329900126	0.211859470420026	0.240462502563426	0.538894668087316	0.383639570211557	0.13716373789441	0.213066929044826	0.267200489151742	0.0653320349384127	0.0463803096558618	0.246933946918589	0.195246055009552	0.155699880938424	0.0706481853360365	0.15137998203049	0.209854663678353	0.278166287871538	0.364515367877424	0.00702868368661866	0.338440986110657	0.0857761840203584	0.145441947929284	0.360627674918886	0.350492915322816	0.329708377991824	0.119761860554303	-0.117661433460787	0.331529813747484
TCGA-CG-4305-01	-0.0654576375388009	0.338374390494995	0.384468448528471	0.522266556228043	0.431297751262078	0.171731153300175	0.228920217029677	0.327696181039112	0.0940965547397297	0.0684828558573247	0.250379602562405	0.167544791481702	0.1592450395585	0.0293723207205667	0.103021070236025	0.229043339358184	0.206299129858662	0.368719165553953	-0.0800800493011502	0.328589027737201	0.0739459839295355	0.0349602307548605	0.443029217492363	0.38357831974946	0.322662234071125	0.123844347896574	-0.200734157792352	0.325788176773644
TCGA-CG-4306-01	-0.114348290017832	0.341518909298825	0.290178221676031	0.497786383438333	0.42749194692201	0.180412245256866	0.224753334925835	0.283890372661635	0.0637945317873596	0.125510237854489	0.253196762184026	0.147728220233238	0.150070160138269	0.0134975624739966	0.181685982804341	0.266849876425378	0.241151876665483	0.298795577899912	-0.0288757729299652	0.336406145884737	0.0748939788491786	0.0640925552595797	0.398471806727407	0.351571284531975	0.312432787689122	0.11740333433584	-0.0980197133714301	0.327184464107132
TCGA-CG-4436-01	-0.290762668023512	0.296927784772623	0.240530799413623	0.436123767846338	0.347107626022752	0.121522465490892	0.102003810259824	0.286741810138178	-0.0190006783116901	0.128752501189489	0.175037266150525	0.125173318921581	0.0876710884811451	0.115366331501592	0.0914213695601227	0.271179004839771	0.227469829410411	0.311815765878239	-0.0507180920886659	0.321736769703523	0.0283224004688921	-0.0120015153875855	0.30013810435644	0.369197827078536	0.203043700626189	0.0934602573210543	0.0265297637096498	0.350284026089285
TCGA-CG-4437-01	-0.0231306865783148	0.239353857038444	0.383165329970642	0.51581723687788	0.439511060343708	0.110440948379243	0.212095748442405	0.308153619671228	0.116138016264148	0.0803840257417718	0.257556857833117	0.187564434115766	0.192818250744093	0.0713532217138134	0.0679248356868453	0.247767429537883	0.237107049310363	0.383593532188767	-0.0596878781342104	0.279695001203676	0.140498023480485	0.142567779597818	0.457007103993797	0.383938810954452	0.307188249485586	0.139113804198471	-0.110073769170269	0.277542049807821
TCGA-CG-4438-01	-0.212340581341411	0.321798654590625	0.377370031088	0.527244964081204	0.335898518129214	0.160680033469465	0.224418112180527	0.314257523609059	0.0400957044274307	0.140979977212468	0.25623415820257	0.190737177435717	0.135338171753154	-0.00205158605284008	0.10489228130779	0.237690415894482	0.213666332930476	0.334321910868291	-0.151925492217324	0.272380528335241	0.0589284583561175	-0.0221819638493262	0.403591682004136	0.338096097711064	0.288377985332254	0.116141749124275	-0.141273318539229	0.327228310676175
TCGA-CG-4440-01	-0.286077107156418	0.248037985493947	0.17482064197012	0.478950368695069	0.378901032256947	0.153075825442073	0.0947534733378931	0.287486664720921	-0.0831943914443962	0.0884701015581692	0.195905592432585	0.150893474675332	0.124656325233586	-0.0929005403808188	0.114136055817	0.200572010869475	0.188083835526096	0.35882395560879	-0.15127225141552	0.298495402024508	0.0179568277211296	-0.0278451197988887	0.319472270842959	0.354654177235186	0.258239850574228	0.116422958887943	-0.0282774008823744	0.313356582251579
TCGA-CG-4441-01	-0.166421291688652	0.22931685482183	0.219305954274456	0.47398845140589	0.4164761188005	0.121714534844355	0.148692321449192	0.263625847674414	-0.0113249200669513	0.073845029965735	0.198155955215493	0.139398628191926	0.149080195620242	0.103312641654267	0.0536275157828004	0.225112930805827	0.21105330238326	0.40409768891042	-0.216608462016536	0.295864330517942	0.0856729621763557	-0.0160215621860065	0.378301622901411	0.374956755843852	0.30505161095533	0.102649946470441	-0.0306691674389515	0.301947748693306
TCGA-CG-4443-01	-0.277014006138802	0.0398424179134942	0.131360963609773	0.437673676519565	0.290425953075085	0.11320849852216	0.0203246325702804	0.153030861204889	-0.176792904360236	0.0549794750214343	0.0448083436355568	0.0980446253400918	0.0481322817224727	-0.0449525271962493	0.0769458482158436	0.100602565320911	0.233869348222277	0.303741336429205	-0.212443247210407	0.256892737673147	-0.0565557201950026	-0.137066246176739	0.181655656862871	0.320910005725607	0.237665328404474	-0.0147754771880965	-0.264548096604086	0.333052763392868
TCGA-CG-4444-01	-0.0547257113888431	0.309776696919728	0.260471257369033	0.506929345076772	0.409823630374286	0.146635265831188	0.154727356712366	0.293811979584548	0.0751157088823207	0.125921623442271	0.268796338655743	0.156732705716956	0.100341552707484	0.0469511581919759	0.0845330953098452	0.212076001547836	0.212149624420828	0.360708020955673	-0.107936925497636	0.313521127321303	0.105724178294291	0.0757878133414509	0.402337696858502	0.363570677970145	0.281096623123564	0.137494019823563	-0.0540145880962995	0.343188282971192
TCGA-CG-4460-01	-0.175851666181058	0.252822634842891	0.208518907341989	0.484822618288846	0.388577364035762	0.129096387945471	0.114924502770688	0.27198480929259	-0.0637891413549924	0.0587597167547826	0.171639849645148	0.0645623027089249	0.0383400632247462	-0.0145921353682332	0.154521561893807	0.147432375310771	0.285662073592325	0.355756777664487	-0.205644711147807	0.339586227155918	-0.0204904407506681	0.00292342174099505	0.333314795947205	0.316839228258112	0.266091179962404	0.0821868219153048	-0.243789810761213	0.270375696360317
TCGA-CG-4465-01	-0.208619780985335	0.32507544315984	0.267059829437804	0.500479837295901	0.399151365443647	0.146873896266604	0.206822471117794	0.331289340500645	0.0399451353394957	0.0838769234611983	0.294350479034285	0.170909388331431	0.140778206561468	0.0349689461660287	0.128269515600497	0.280513875366498	0.208437683882447	0.378747127109284	-0.125050539183572	0.283637414365788	0.108614537207581	0.0324661451721257	0.38828164400836	0.358828390858056	0.318127685769522	0.119495628312819	-0.0259938560888607	0.326532652458684
