Tag	T cells	CD8 T cells	Cytotoxic lymphocytes	B lineage	NK cells	Monocytic lineage	Myeloid dendritic cells	Neutrophils	Endothelial cells	Fibroblasts
TCGA-CG-5725-01	1.41036568297074	7.3072963844781	0.837815298457478	1.03517600020112	0.165426054490467	1.81614906881661	0.875338931811141	1.47079032530431	2.49033319581757	5.59479650126035
TCGA-CG-5726-01	1.05305635270047	0.815285111418099	0.419533160306787	0.790432799004877	0.0846140693027317	2.02239121986102	1.04045087606079	1.51498753426101	1.87881302174322	5.05629226807137
TCGA-CG-5732-01	2.48991719338452	2.94050913392224	1.32685414138178	3.75667097062522	0.491433636411149	2.97166491892191	1.79988443530456	2.83937910674612	2.42654654727518	5.18651743456159
TCGA-CG-5734-01	2.41279825209798	1.82607829287896	1.54132667341624	2.62020196927746	0.932863667463927	3.25035610373977	1.93470781122982	2.16901134590624	2.52949646984514	5.47867606597377
TCGA-D7-5577-01	2.78887150742776	4.08140070730851	2.34642032464559	1.078232267393	0.609431440491841	4.24614315650125	1.58223946205586	1.91351195709933	2.18228736292442	6.17807542783032
TCGA-D7-5578-01	2.28095225195549	2.01330143590116	1.607688745754	2.92851344786775	0.458060899697732	3.26344429680412	1.72361977303669	2.03853213632827	3.33876411296264	7.16133486106211
TCGA-D7-6519-01	1.50551532935726	2.3688235194479	1.54807237063949	0.621040424319345	0.599004210736011	2.52116409425607	1.33214397126427	1.78375157967919	2.21015484428345	6.74459482318772
TCGA-D7-6520-01	1.47368946976201	0.882993093960323	0.70123243256589	0.960140055447447	0.210805407895208	3.4368098908374	1.108535268255	1.71462610939761	2.71520493463832	7.74559473483087
TCGA-D7-6521-01	2.41475325417613	3.16500116037217	1.47508249485552	3.72346400547896	0.231446938549264	3.78763611895913	1.65957485153686	1.89493993818872	3.29518284975576	7.53274519750719
TCGA-D7-6522-01	3.43587151568479	3.97034757796229	1.98497463579047	5.18646459392958	0.588510350380422	4.48054123823925	3.33145255834079	2.07079247749356	3.666137804729	8.44174465600624
TCGA-D7-6524-01	1.92780493099017	1.15872422893166	1.05204253142407	1.75661599297084	0.271122326200989	4.02234829751906	2.41331101308158	3.31245011997985	4.20473133689909	8.83760821033328
TCGA-D7-6525-01	1.6202915761345	1.40536123248096	1.32890580589827	1.05688421145573	0.554164799010013	3.65483391267389	0.959862162402121	2.46431400663503	2.51236334032922	7.95974546024179
TCGA-D7-6526-01	1.23593150059851	1.03817050953666	0.521003927542976	1.38252549101177	0.17087563773616	2.59777143316901	0.997811405382467	2.37886580691202	2.40626815848411	6.19002883889423
TCGA-D7-6527-01	1.41939100645538	1.09425093581243	0.820212992435833	1.37167369547119	0.188128740322376	2.48914209401344	1.36954480705583	2.16491645584372	2.80274482484274	6.48871852719672
TCGA-D7-6528-01	1.38112695048961	0.469758790949578	0.798865701272638	0.650014300022266	0.377570936505693	1.82425445959211	0.471127899753557	2.05971556271603	2.34207923094161	6.28386370757065
TCGA-D7-6815-01	1.61463826757372	2.52983925412767	0.953075051383155	1.87618028711349	0.229511919327145	2.99973147811244	1.30459785357315	2.26907526012955	2.50966110285607	7.00629459744471
TCGA-D7-6818-01	1.34937973310705	0.604023093371944	0.803381291144904	2.18208278392807	0.221594949879655	4.19667228684174	2.17091572106316	2.80556436018853	3.54420001355782	8.36338877477588
TCGA-D7-6822-01	1.90120678922598	6.09569709829205	1.71785943011124	0.900392702050869	0.437895162687297	3.14322736500309	1.81399797168315	2.99941148351607	2.84321524759588	6.70277477661341
TCGA-D7-8570-01	3.08749313164682	2.7549868836849	2.41585144620527	2.35806926771751	1.22208225904564	4.70018269604292	3.02490367073115	1.48743109651399	2.71885816490438	7.18374409054588
TCGA-D7-8572-01	2.69861633050654	3.84204009989211	2.04705457861425	2.42024774553396	0.89150272835738	4.16377090324662	1.88464690452503	3.08056620603722	3.54151761218544	8.41011527470749
TCGA-D7-8573-01	1.48496758145167	1.0318449896131	0.718066485080716	1.46274035957782	0.342844096756988	2.26924238978707	1.00436844779869	1.94488922818637	2.09512107391786	5.41692756329958
TCGA-D7-8574-01	3.79620375940066	3.5195763785018	2.10006585311907	6.17184302192607	0.713899177377418	3.89282734537709	2.28097279394373	1.85454558870307	3.16151032957407	7.9311012670294
TCGA-D7-8575-01	2.36623625424369	1.75942784128417	1.25822127608135	2.55783239527137	0.634374654386847	4.24124716853499	2.10566812344715	2.62703918118549	2.60146740676935	5.98483974876654
TCGA-D7-8576-01	1.45416465573158	1.2225414600887	0.634376895327345	1.66885796239353	0.235923795519788	3.8680362652852	1.71639511533023	2.27930406042687	3.32302252821702	6.75176093943043
TCGA-D7-8578-01	1.93237140817632	2.77611098430576	1.13303418610379	2.09612378854425	0.40678215054847	3.10555884183143	1.30836415245383	2.09464234514794	2.96285036975867	8.78911109018224
TCGA-D7-8579-01	2.09238946326445	1.63196151064893	1.19312710109376	2.90960133129369	0.502623946905379	3.62208429387833	2.2816730090991	2.85247050627155	3.50263201730664	8.02594658533576
TCGA-D7-A4YU-01	3.65272046881999	3.14251448833204	2.59224594292464	4.7644632531842	0.828670338834228	4.44198126400928	2.27122378294607	2.10614738713475	3.33373873795432	7.03362398447392
TCGA-D7-A4YX-01	2.67386797592349	3.15491822870778	2.21178129319623	0.780348719201334	0.783196366675356	3.89369467189856	1.1086872584893	1.9236938802214	2.33288454447677	5.71057924157036
TCGA-D7-A4Z0-01	2.27393251800697	1.35126658344727	1.21121755120601	3.86394134233094	0.404642779756422	3.19186054494691	2.28451242116709	2.30356841504258	3.50622693515726	7.00946526562934
TCGA-D7-A6EV-01	1.55481825836211	1.46889857283513	0.648740036460706	1.32147560364225	0.150424860524084	2.45089944620582	0.859952532860903	1.96456415083067	2.27660972690255	6.15186340838976
TCGA-D7-A6EX-01	1.94900611830366	1.14433544283542	0.920359665443062	2.10744578430054	0.260549761532951	2.02261387604589	1.38745665600121	1.41861166353316	1.83106160797476	6.56707806184169
TCGA-D7-A6EY-01	3.14262992202181	3.69005438722942	2.02433707892151	5.09151673759956	0.864759245959811	3.81258754226652	2.44566188740328	2.63079353099096	2.73440270034267	7.00437710684608
TCGA-D7-A6EZ-01	2.72514362893872	3.220534434096	2.28776478704116	0.858476441969786	0.605598745842644	4.05231388265101	1.4751306361006	1.51945517915649	2.78106251879112	6.91693299007683
TCGA-D7-A6F0-01	2.82778472102397	4.06357058345338	1.70226978063724	1.79656178411587	0.716951954628699	3.74996392360048	1.80009886148447	1.91097452337501	2.63717790334565	6.07937314452986
TCGA-D7-A6F2-01	2.35995762652721	2.67552686534367	1.37406386843222	1.39744402394654	0.395692116312052	3.19624999915268	1.84160736282975	1.92652377246773	2.58946826523351	6.02719988186548
TCGA-D7-A747-01	2.65971614027035	2.38441265479037	1.48741347417498	4.27371063629379	0.607829290146507	2.97204345812385	2.0899033255385	1.65508823927172	2.28790216560724	8.23401105499801
TCGA-D7-A748-01	1.82296829721018	1.47166479772106	1.06023919395269	1.65675516857568	0.487574434833306	4.64900544732905	2.70114331092848	2.8516362486099	2.84268359669807	7.83769820176467
TCGA-D7-A74A-01	1.59275948751433	1.59039272201881	0.87854588275441	0.854571891025434	0.171162170322495	2.16679617821029	1.53460286775016	1.32733039127009	1.55813843587701	4.36814034416747
TCGA-EQ-8122-01	1.14644447311008	1.51320032713871	0.769876317764539	0.758364825576639	0.30823580368768	3.24394655270934	0.882158276293521	2.33533251580588	3.50234079786939	7.39391443179524
TCGA-F1-6874-01	2.59743316390584	2.30360884297364	2.55992861776026	0.960624729970979	1.30999242638497	3.98428102154962	1.22080174954587	3.61480031814197	3.95198293992366	7.75293098047216
TCGA-F1-6875-01	1.6627051249221	4.72837904629229	0.55577384931502	0.341850062245637	0.149837527128939	1.96102996806979	0.376690364556586	1.62761248869846	2.76585366795231	5.84096132658138
TCGA-F1-A448-01	2.25437552499903	1.24955979247026	1.67069900601509	3.53769555513741	0.610583992783895	3.68401194545433	1.86378615433859	2.50985634988702	3.48180974936641	7.15830845231626
TCGA-F1-A72C-01	2.14583892887543	2.24168288997348	1.62883461096847	2.50960590776753	0.707932695907663	2.99837673705594	0.901776577732488	1.76717916929329	2.81794302647365	7.38021684263675
TCGA-FP-7735-01	1.90347604319484	1.67233327810401	1.12671111337353	2.28159491251678	0.713893703541092	2.58363586535372	1.00314368250761	1.35528028467513	3.1379145120836	6.46617843518048
TCGA-FP-7829-01	1.11509719723706	0	0.239488691626792	1.7928215183231	0.107832474700306	3.31670758962229	1.65557222050538	2.05829260785595	3.07858784180122	7.6211020883079
TCGA-FP-7916-01	3.36682596629935	3.73350467221308	2.45963784563222	3.47042529405496	0.972169137609897	4.64231821960441	1.99335073805322	1.73315916471228	3.41407775160505	7.26654684510651
TCGA-FP-7998-01	3.8932010596992	5.68283574714588	3.10743091787907	3.44746047621057	1.10284132683458	5.28934042711957	2.40786169957857	1.78143091044431	3.54584379131511	7.63394611408094
TCGA-FP-8099-01	1.64244339368409	0.42247966062162	0.894083368992824	1.46354703757539	0.493370230216269	3.52070840791701	0.863408259029896	2.4038131121718	2.49143139054418	7.18250100153909
TCGA-FP-8209-01	3.94625570768954	3.84813130099356	2.49042399445336	5.9298014067247	0.801854282599796	3.99235766713941	3.80790948972375	2.61130896269457	4.05242897474113	8.85112499849878
TCGA-FP-8210-01	3.76138348054143	3.78368108717459	2.1291323974097	5.59812068502872	0.975685574941863	4.13417118995269	3.33058354402664	2.6815580367465	4.01365564040368	8.61893947326774
TCGA-FP-8211-01	2.16249808833368	2.24816074717001	1.22156544978116	1.42730052234922	0.286950962349012	2.32647905117885	1.15214204647399	1.72882217471041	2.32868067020141	5.27442914585751
TCGA-FP-8631-01	1.64402514846105	0.737495702717126	0.534724469482563	1.43390010020437	0.533446229808705	2.77858398811015	0.920464946730075	2.21299652063379	2.97291018120551	7.35342093118039
TCGA-FP-A4BF-01	3.20018340142221	3.59405275395756	3.03370445898139	2.04925500461864	1.80421454152206	4.13668241180356	1.7836533873177	1.54477245162882	2.42522909251912	7.68390375958652
TCGA-FP-A8CX-01	2.29772144405297	1.66198014606609	0.89835339389626	1.93066470243411	0.292734701869654	2.753635931083	1.45867058392366	1.85218668911732	2.29786100523743	5.7610199092391
TCGA-FP-A9TM-01	2.68739830402971	1.47332134553728	1.2019068174805	6.15979370573167	0.503134452390117	2.74946166398158	1.63260436950338	1.96810497798917	2.43362656519462	4.9882692284282
TCGA-HF-7132-01	3.36713367483031	2.93907805260772	2.22013266684092	4.01729148515688	0.908898140223344	4.01216373880184	2.41355474450935	2.36623728497074	3.20875303864463	7.21079755750027
TCGA-HF-7133-01	2.66318132411146	3.10112077818306	1.6912398531803	2.36437754613779	0.625452327207326	4.34149152604095	2.44566639719847	2.56265793954191	3.23133074598407	6.84219602460897
TCGA-HF-7134-01	1.67543370623893	1.09770131135243	1.12394543630338	1.66997612280478	0.575202280834448	3.04653859332931	0.955944088135733	2.39710678760942	3.86697368476223	6.09461464416773
TCGA-HF-A5NB-01	2.00316885456806	1.85360817081182	1.3560542706855	0.655936005672647	0.388841128217251	2.50924928109111	0.505367629554696	1.64685656849141	2.13509730125003	5.54230030640852
TCGA-HJ-7597-01	2.58517727819094	3.3058181886837	2.37384461309339	2.89962550863409	1.31384978192617	2.56725211953204	1.15463044491391	2.36823426406107	2.48973749407856	6.20648905093511
TCGA-HU-8238-01	1.65061061686671	1.38710332675364	0.825554148225797	2.28498821157283	0.559967841252343	2.73693936398888	0.986841708401551	1.78554256087662	2.44740727506532	5.54911180026607
TCGA-HU-8244-01	1.19816791154681	0.942387301872227	0.465043586421229	0.873964772737721	0.420632741063295	1.50953580735153	0.606120327150621	1.5453423843369	1.73961533869116	3.21901254608753
TCGA-HU-8249-01	2.5455757455344	2.45078963504207	1.60488449705062	1.34932617364552	0.513242619086963	2.22450429064638	0.966664371320795	1.75600545718392	2.66374557626269	5.70509480888736
TCGA-HU-8602-01	2.87031572713638	1.86404543399059	2.14200924591314	0.8592483336593	0.968212644134332	4.63903940054147	1.27112625033749	2.62066409129274	2.97816543764737	6.98769778608851
TCGA-HU-8604-01	3.19946244740975	3.24445157995029	2.8329747492459	2.03222982648908	1.69083676430368	3.89973653011249	1.18526892027582	2.18612346288256	3.14918954183067	7.35708988299304
TCGA-HU-8608-01	4.00941064422151	4.42207378039265	3.35595381051796	3.15545003004038	1.29729860661446	5.38204635335044	1.75556659355217	2.65698446947665	3.5141181860141	6.48249575546913
TCGA-HU-8610-01	3.28565284880378	0.657483368851094	1.86080642928392	1.50063373467687	0.521026417970811	4.26198446350451	2.01118450970279	2.17719528657248	3.9840721348065	7.09105943124459
TCGA-HU-A4G2-01	1.72114896837894	2.4097864752349	1.42423946256417	0.749329617046696	0.723162384472826	2.863873145185	1.41311815669224	1.51398375757569	3.54909470450554	5.67632585117259
TCGA-HU-A4G3-01	0.991247839710128	0.792499416361765	0.782402682484121	1.27457011838022	0.31481670892016	2.21356949550986	0.869110519332993	1.74320372114356	2.53367837187088	5.61058420045997
TCGA-HU-A4G8-01	2.46117121057318	1.87186483006548	1.70924838138136	3.96540034038288	0.590697981736948	3.18868564074594	1.08142017450342	1.70587856985844	2.65092354502617	5.97197105431822
TCGA-HU-A4G9-01	0.829650958000224	0.172786023101946	0.455118054391597	0.753992135468994	0.0934052990033176	1.4705705372584	0.358164072044555	1.53848635777226	1.62445605609957	3.75437435039727
TCGA-HU-A4GC-01	1.50477589970745	1.88777992199269	1.11614016392277	1.26111917022279	0.42370817956211	2.58368206354748	1.15798528932749	1.79969698432794	2.52757434376596	5.82577870425546
TCGA-HU-A4GD-01	1.71292640639091	2.5493331477234	1.14812388993008	1.56381867153599	1.1169391800986	2.01533410197151	1.35473662611938	1.89671238606038	1.95625991882047	4.14108399887413
TCGA-HU-A4GF-01	2.10531984846131	2.9967554715479	1.3575093287109	1.08857964979984	0.437264640907454	3.04715628805173	1.14921034029064	2.96866524948445	3.25837655942251	5.38523054241595
TCGA-HU-A4GH-01	1.40002817711214	1.31735801363449	0.920331358439926	1.45261211885337	0.586001005596729	2.21615007536036	0.994579414423503	2.42377231036726	1.87008860173096	3.78429416492207
TCGA-HU-A4GJ-01	4.3612858662117	3.96577148262347	2.23579130146983	7.39039810854414	0.582654329328324	3.4290563876282	2.35847117781754	1.76055276850897	2.90116844294132	5.832090683298
TCGA-HU-A4GP-01	1.16755340909104	1.31064257501708	0.592475527178813	2.04245723804508	0.344716898945338	2.09627848884466	1.03871229475209	1.36862071633392	2.97121958775966	5.5114280418888
TCGA-HU-A4GQ-01	1.69907528530953	1.58146243813767	1.23894024471731	0.588959638404945	0.393128636807684	2.83591033524945	0.939888847697271	1.54908732424728	2.18346659404103	7.23289908257202
TCGA-HU-A4GT-01	1.52600053456258	1.67346346200751	0.747834245808752	1.0561570375976	0.277849651195978	2.28394240590913	0.868250648267348	1.81676343092285	2.16914597453034	5.47638110963038
TCGA-HU-A4GU-01	1.84816958705515	0.880999031198488	1.0414305470979	0.212986353672605	0.235440452847848	2.13529165245405	0.410088512231937	1.7541442152125	2.06461502010487	6.26441289673083
TCGA-HU-A4GX-01	2.48697849079282	3.85043528255291	2.06508215332745	1.74988921436688	0.755870988454133	2.62829535023512	0.797392525655238	1.24666055772536	1.90076796584776	5.16922712796795
TCGA-HU-A4GY-01	3.98909180408137	2.94612908381857	2.21289820889641	5.67731934268439	0.669669445364832	4.63343352027135	3.15166369355504	1.65647382664187	3.25278338900456	7.45196823446483
TCGA-HU-A4H0-01	2.94027259205217	3.02644326236329	2.19327574811161	1.05880522588538	0.691719411563925	3.9896795048476	1.39781163689506	1.50876417963628	2.52081796615063	5.36712693512222
TCGA-HU-A4H2-01	1.72678401636196	1.57495516797579	1.09684496606496	2.29823124827403	0.35256417582599	2.3546298994216	1.26958012444002	1.43030793081884	1.70425596081981	5.3692521846188
TCGA-HU-A4H3-01	1.92888294358168	1.86796356022616	1.58228262037366	0.910278087560288	0.751277630797883	2.13946012209565	0.632870159092287	1.66077873643774	2.09445489305002	6.26688974544447
TCGA-HU-A4H4-01	2.86458466659237	2.84904302267371	2.22420329643721	2.63286762705934	0.637438271028679	3.46369345819058	1.61601724859806	1.75070538781467	2.84939515990393	5.90770071708008
TCGA-HU-A4H5-01	1.73439497835064	1.22933117055323	1.28631404051034	1.59563291204481	0.612801821438885	2.64797270881197	0.886403799347806	2.40505167801948	2.92075491823561	5.49480781023577
TCGA-HU-A4H6-01	1.84444409155682	1.44306039556112	0.938077693607291	3.84148032751453	0.477183467023343	2.31252684356432	1.22208809278678	2.08954656405332	2.87685837177088	5.69358090643237
TCGA-HU-A4H8-01	1.42402340431537	1.06200468773482	1.0846267532841	1.0094040017045	0.410999084301785	2.16553908945694	0.998764172149899	1.50416524857137	2.19149063793569	4.85101055907631
TCGA-HU-A4HB-01	3.45254417661586	3.1614529505528	1.77175192514513	6.11093994290364	0.767015957198815	3.59885064678272	2.5169390266053	1.93613553394446	2.67454022077692	5.70551497458691
TCGA-HU-A4HD-01	1.3593165955047	3.28651652884936	0.620221984081425	0.949537163756115	0.185084942111506	3.02555799928927	1.10924002556705	2.06033854432866	2.61745426143912	6.38988651563314
TCGA-IN-7806-01	1.96898398566328	0.795244095178898	0.480986247453699	2.10901436958736	0.333723297946801	2.24815391438912	1.13232933467456	1.93374438106325	2.93481353420184	5.96807773524669
TCGA-IN-7808-01	4.2523395110079	4.11204553626608	2.18949346948779	6.30928486767023	1.24972208103315	3.08824458981761	2.61248291491169	1.44858537271412	2.61707207604638	5.27421901939835
TCGA-IN-8462-01	2.07266219654518	1.06008778439153	0.792692617865997	1.33066799123059	0.576165154306501	2.18926879285804	1.70938314199501	1.88455509223899	2.62693074664214	6.45436183587858
TCGA-IN-8663-01	1.32272741365769	0.820867188831984	0.717027051748422	0.491192040211438	0.416990689983451	2.99445473167011	0.846525988642442	2.24718027836321	2.53352865459867	6.50556513786
TCGA-IN-A6RI-01	1.40364957663188	0.872450541292909	0.710439917838328	0.636883979924136	0.142564580913089	1.6788200625131	0.782442681960661	2.20031991891708	2.23286099275263	4.66056698927692
TCGA-IN-A6RJ-01	1.87408237557668	1.00817090310989	0.726441837962938	1.0483299543163	0.468990122682847	1.48312412857792	1.3690284685115	2.06617845920001	1.7774534375132	4.14548331697746
TCGA-IN-A6RL-01	1.96466504107905	1.1562783901764	0.964147712791976	2.06855449464427	0.272014978829224	2.52637492489671	1.37051060534813	2.11254918426674	2.67816572243351	5.93464723833594
TCGA-IN-A6RN-01	1.54452961986683	0.710518530612018	0.609691707749168	0.97746106618253	0.244479020344865	1.34437312640112	1.10125730692649	1.81374608933009	2.25953760296681	5.6163303218789
TCGA-IN-A6RR-01	1.47420058663019	1.36275454838311	0.997070888746408	1.14910682955291	0.490277301751461	1.97201012146703	0.98671684564273	1.78926712966477	2.61215057522573	4.96049261425055
TCGA-IN-A6RS-01	2.32897897010243	2.33023314943648	1.6744986420236	1.06792801784974	0.163671658066446	2.62663046370551	0.796970609094444	2.11438935724157	2.91194546575293	5.59090980356302
TCGA-IN-A7NR-01	2.5151630171175	2.21524076423581	1.05828128688	2.85099386602227	0.349686036291584	2.0546088129135	1.41734415542116	1.93878884712799	2.50525724525452	5.86188546612691
TCGA-IN-A7NT-01	1.65306080560722	0.174637117395694	1.47438278862589	0.642113601537699	0.468063409102235	3.18280985596309	0.57319657086684	2.03905055314674	2.23657346405771	7.40511310705396
TCGA-IN-A7NU-01	2.19389232355551	1.50158618486388	1.16157992867487	1.15783616225232	0.384885694536762	2.73426747191201	1.70113209337964	2.12066283144401	2.35269835607402	6.92034569931972
TCGA-IN-AB1V-01	2.29663517889931	1.53817690418569	1.1379172095375	2.56668497997875	0.935538101480191	1.57730620794818	1.08670977699242	2.65076075780817	2.31813631149394	4.9371987290776
TCGA-IN-AB1X-01	3.84963950622878	4.03763183277804	2.7493142724776	2.87910509107514	1.12797419292984	3.54740734738925	1.39821038206551	2.8014798523568	2.86278325622675	5.83662580592858
TCGA-IP-7968-01	2.70337112474026	3.02416747730416	2.21117645220943	1.54186158010078	0.694196856277784	3.31317903957985	0.986070447384268	2.24922817016868	3.94908074737798	7.67965463169203
TCGA-KB-A6F7-01	2.96526721226491	3.88791634863581	2.21444944749691	2.00907306943971	0.96208624454482	3.63655681977084	1.95253089739388	2.11462650018571	2.4900459155999	4.72608742683436
TCGA-KB-A93G-01	1.97148604616738	0.561037856054261	1.14410320274895	1.34121878847122	0.725969448348872	3.7254676409494	1.66034961243748	3.72211652290898	4.44930171295542	9.91207279427115
TCGA-KB-A93H-01	1.4167600966647	5.39646896220387	0.592573956345391	0.505305657930305	0.0887237851842867	2.18992752602787	0.487084990419811	1.4579550122226	1.83208106097387	4.03089348037879
TCGA-KB-A93J-01	2.50861171021483	1.98182996550828	1.98018429017186	1.49428696466532	1.44004625550627	4.21482343395032	2.00733813305812	2.33981293401867	2.68231531559709	5.73574056428817
TCGA-MX-A5UG-01	3.62148319972098	3.04952333038714	2.0472878005344	5.79812770678651	0.79603735971864	4.25021761910142	2.9005429597668	2.82158769629007	4.22647140340955	9.15523498193627
TCGA-MX-A5UJ-01	1.89080459013344	1.60499517622862	1.30519698365826	3.03913152355522	0.285897044828088	2.67359704547952	1.137516374391	1.93574356562268	3.40475684504035	7.68795101878482
TCGA-MX-A663-01	1.91509136112174	2.22264946260842	1.31698426051121	2.03873305989607	0.571094369892186	3.0762815094799	1.49157933764386	2.17397353664504	4.09816047018478	8.46434563233508
TCGA-MX-A666-01	2.47410040067614	4.08784751342345	0.996296596505665	5.22099448698548	0.565224392213487	2.74307666017248	1.46965036013198	2.68065005807884	3.28713619311803	5.99743074624776
TCGA-R5-A7O7-01	2.06390700257376	1.03268010784751	0.818108525241047	1.34319075677242	0.344532128013019	1.73870982984251	0.727197187254819	1.61061713405653	2.7195011424888	5.56564588786585
TCGA-R5-A7ZE-01	1.30475541366457	2.48043157011228	0.329081730336352	0.412485754022478	0.206850387914174	1.65634994238828	0.961397526721771	2.37675176888333	2.57423467091252	4.72026778365346
TCGA-R5-A7ZF-01	1.41711295296344	0.71776630199076	0.845218144800599	0.756342597212487	0.43875148594755	1.1620327869942	0.540617473148408	1.61781781607496	2.3740879258483	5.12746481031015
TCGA-R5-A7ZI-01	2.49010805722546	3.75693022804028	1.97349721048518	1.98349495837657	0.644834896521659	3.08958183291399	0.974606807153921	1.15839242321813	1.71570047012357	4.32173805356948
TCGA-R5-A7ZR-01	1.33547478644741	2.87296923870647	0.754877695890356	1.27415354671562	0.17043166665913	2.35772112534471	0.97689628453739	1.7253931974	1.93259461444816	4.32762748102165
TCGA-R5-A805-01	2.24415399081344	1.60743175641204	1.21797791226415	1.22202012632882	0.381923041673384	3.86854102029058	1.08681345775331	3.37375886928549	3.16464446122441	6.84535626601405
TCGA-RD-A7BS-01	2.62464371001556	1.79247251902517	1.51315815648798	3.90708590970013	1.16071586454165	2.68498144621298	1.68401036510357	2.30727226600612	2.97332961386917	6.54899595618657
TCGA-RD-A7BT-01	2.06856741670181	1.86169142682284	0.955837558511377	1.14666054612778	0.11855275958199	2.20169102601494	1.36681009441942	2.16720960390672	2.14164894123737	4.8225822557819
TCGA-RD-A7BW-01	3.26937156109522	4.49992301633174	2.69932947203432	1.44650284512158	0.715687228471202	3.81730998047589	2.53571746947223	1.89201894772738	3.48892813829404	8.30293768060373
TCGA-RD-A7C1-01	2.43142050466318	3.41256465616989	2.13264370937659	1.924933537999	1.40753940708594	3.60224431808342	1.79684281868416	2.44006192708401	2.61852762128148	5.72755457744815
TCGA-RD-A8MV-01	2.81026509152061	2.66362874903927	2.16522870605941	3.64529802018463	1.11467026104898	3.68945035029454	1.46226382009584	2.77773699297288	2.68566076908747	5.56348355721219
TCGA-RD-A8MW-01	2.41499398553599	3.43112707097484	1.29624751377818	2.01555662106704	0.401775522181648	3.89532378559835	1.9278315537613	1.80635946359685	2.72957118495247	7.53765464173651
TCGA-RD-A8N0-01	3.39152650606532	3.47647459374747	2.35844040960905	5.49158168561534	0.893928088958049	3.12303663728207	2.34732321152107	1.80416458652662	2.8541000440615	6.61460824271448
TCGA-RD-A8N1-01	3.67184578154525	3.32534540566613	2.36670117254688	4.68949861255643	1.1937097426183	3.8003106782746	2.73327809449556	2.02050211337346	2.99576533795099	6.87643933370532
TCGA-RD-A8N2-01	1.92644263134758	2.22686031570978	1.29091598100708	2.04624679249605	0.349519165546031	2.75204365890217	2.34468074264257	1.54566935762844	2.81826392385905	8.25694943934943
TCGA-RD-A8N4-01	2.46586569561587	2.6007260192238	1.457309705746	2.76105359032723	0.447850712775298	2.75466153353873	1.68071506377454	1.68954422030559	3.02104911657108	7.8710968057445
TCGA-RD-A8N5-01	1.43889289697107	0.62291313242355	1.00178059719738	0.942362816751881	0.560718977586852	3.52538232236896	1.2025746639808	3.07940337986878	3.38420521482801	8.08439004230516
TCGA-RD-A8N6-01	1.67154700920008	2.89449447858024	0.868631827981929	0.832531810242571	0.376229372595676	2.88519678184409	1.39952529039016	2.1244807302774	2.65234007321676	7.27921557755183
TCGA-RD-A8N9-01	2.46747886469943	2.53486672398036	1.45878433259521	2.55125176716371	0.556064826824633	3.60457520757516	2.19199148926281	1.61736993019869	3.90740721997243	8.35494529494111
TCGA-RD-A8NB-01	2.81530392602098	2.41704060980739	2.07825028511521	3.64906961852551	1.42022323144442	3.63923966881284	2.17034754893409	2.52290151979039	3.32422457426647	7.61318895341827
TCGA-SW-A7EA-01	1.59840753610994	2.29411249641826	1.76417490781249	1.08513879887707	0.656302745203783	2.29392089292812	0.821661123602824	1.51925002509797	1.68831720332831	7.06366338745431
TCGA-SW-A7EB-01	2.72454667377587	3.11220178692968	1.53667409547155	3.48699155591131	0.483085375468315	2.34045182427348	1.45807443580417	2.03068235125559	2.53301688923009	5.68195757089185
TCGA-VQ-A8DT-01	1.34098156721216	1.46186580525337	0.829021003107125	1.33822301341853	0.24242363062718	1.72063291724316	0.756527239154228	1.66007623950543	1.95001130880197	4.70667727501617
TCGA-VQ-A8DU-01	1.85892948446051	2.80758464709462	1.44177322939823	1.69621574278317	0.505425905887614	2.6191498974795	1.51221090487113	2.05914353839336	2.36093589667205	6.62724175073983
TCGA-VQ-A8DV-01	0.865809170752311	2.36559380849869	0.657796335717631	0.758226054135699	0.199159632909767	1.78233490334709	0.761689169998228	1.72068619730925	2.32135699208261	4.49058176568838
TCGA-VQ-A8DZ-01	1.33442971619579	4.68889300463929	1.06953709936511	0.908830627909339	0.294407852206714	3.03485806263878	1.28370448534739	2.99683066669671	3.1604677616144	6.27092369741504
TCGA-VQ-A8E0-01	1.91029092539405	0.308296093971011	0.726309517676001	0.771642851606356	0.387873448150024	3.03768914349851	2.11266241188536	2.5420327003985	2.9213112295912	5.44547587276211
TCGA-VQ-A8E2-01	2.86401021045014	4.19308091911921	1.83745110357463	1.33398447390466	0.600568209048293	3.23382042312371	1.82434025548334	2.04679806031023	3.59873586138345	8.11932473865039
TCGA-VQ-A8E3-01	2.68240588550222	2.40448340479112	2.66282656713584	1.49034877662108	1.95964497428987	3.13565513570126	1.35530381153908	2.07358184001824	2.92235776087985	5.99423422554031
TCGA-VQ-A8E7-01	1.32679323653547	1.76480900944463	0.664756941330725	0.647298197447636	0.188478832432086	1.89566993878099	0.705724874226814	2.10105755190015	2.87866845545204	6.81306108486224
TCGA-VQ-A8P2-01	1.21647443606565	0.646817894904324	0.890346853721389	0.415909213467832	0.261491188944419	1.58547946385535	0.601759032483996	1.49672411221892	2.27522380792084	5.41577520376367
TCGA-VQ-A8P3-01	1.68528987714238	1.87350069204251	1.60570533137769	0.708341442721683	0.617196922012758	1.68622528160909	0.727455646901216	1.75908769585647	2.67555997959055	6.9152156504617
