Tag	Cardiolipin Metabolism	Cardiolipin Biosynthesis	Cholesterol Biosynthesis	Citric Acid Cycle	Cyclooxygenase Arachidonic Acid Metabolism	Prostaglandin Biosynthesis	Purine Biosynthesis	Pyrimidine Biosynthesis	Dopamine Biosynthesis	Epinephrine Biosynthesis	Norepinephrine Biosynthesis	Fatty Acid Degradation	Fatty Acid Elongation	Fatty Acid Biosynthesis	Folate One Carbon Metabolism	Folate biosynthesis	Gluconeogenesis	Glycolysis	Glycogen Biosynthesis	Glycogen Degradation	Heme Biosynthesis	Hexosamine Biosynthesis	Homocysteine Biosynthesis	Remethylation	Transsulfuration	Ketone Biosynthesis and Metabolism	Kynurenine Metabolism	Methionine Cycle	Pentose Phosphate	Nicotinamide Adenine Metabolism	ADP-Ribosylation	Nicotinamide Adenine Dinucleotide Biosynthesis	Nicotinate and Nicotinamide Metabolism	Sirtuin Nicotinamide Metabolism	Polyamine Biosynthesis	Prostanoid Biosynthesis	Pyruvate Metabolism	Retinoic Acid Metabolism	Retinoid Metabolism	Retinol Metabolism	Steroid Hormone Metabolism	Aldosterone Biosynthesis	Cortisol Biosynthesis	Estradiol Biosynthesis	Testosterone Biosynthesis	Urea Cycle	Vitamin K	Pentose and Glucuronate Interconversions	Fructose and Mannose Metabolism	Galactose Metabolism	Ascorbate and Aldrate Metabolism	Starch and Suctose Metabolism	Amino Sugar and Nucleotide Sugar Metabolism	Glyoxylate and Dicarboxylate Metabolism	Propanoate Metabolism	Butanoate Metabolism	Inositol Phosphate Metabolism	Oxidative Phosphorylation 	Nitrogen Metabolism	Sulfur Metabolism	Steroid Biosynthesis	Primary Bile Acid Biosynthesis	Steroid Hormone Biosynthesis	Glycerolipid Metabolism	Glycerophospholipid Metabolism	Ether Lipid Metabolism	Shingolipid Metabolism	Arachidonic Acid Metabolism	Linoleic Acid Metabolism	alpha-Linoleic Acid Metabolism	Biosynthesis of Unsaturated Fatty Acids	Purine Metabolism	Pyrimidine Metabolism	Alanine, Aspartate and Glutamate Metabolism	Glycine, Serine and Threonine Metabolism	Cysteine and Methionine Metabolism	Valine, Leucine and Isoleucine Degradation	Valine, Leucine and Isoleucine Biosynthesis	Lysine Degradation	Arginine Biosynthesis	Arginine and Proline Metabolism 	Histidine Metabolism	Tyrosine Metabolism	Phenylalanine Metabolism	Tryptophan Metabolism	Phenylalanine, Tyrosine and Tryptophan Biosynthesis	Beta-Alanine Metabolism	Taurine and Hypotaurine Metabolism	Selenocompound Metabolism	D-Glutamine and D-Glutamate Metabolism	Glutathione Metabolism	N-Glycan Biosynthesis	Mucin Type O-Glycan Biosynthesis	Other Types of O-Glycan Biosynthesis	Glycosaminoglycan Biosynthesis	Glycosaminoglycan Degradation	Glycosphosphatidylinositol	Glycosphingolipid Biosynthesis	Other Glycan Degradation	Thiamine Metabolism	Riboflavin Metabolism	Vitamin B6 Metabolism	Pantothenate and CoA Biosynthesis	Biotin Metabolism	Lipoic Acid Metabolism	Porphyrin and Chlorophyll Metabolism	Ubiquinone and other Terpenoid-Quinone Biosynthesis	Terpenoid Backbone Biosynthesis	Caffiene Metabolism	Neomycin, Kanamysin and Gentamicin Biosynthesis	Metabolism of Xenobiotics by Cytochrome P450	Drug Metabolism by Cytochrome P450	Drug Metabolism by other enzymes
TCGA-D7-6521-01	0.303142688951358	0.149936402181621	0.358442671715999	0.402449318585553	0.294188079168132	0.461971178602661	0.259056427488575	0.297979663815724	0.139424400531398	-0.0216603940292573	0.047445394189732	0.231866290474388	0.269169436815876	0.150028203965373	0.0754637297014212	0.152091812698968	0.267894904369568	0.249383240633995	0.264033514994956	0.245937061834909	0.21840709883657	0.405622511351126	0.329049951830298	0.233628499213998	-0.207126338157921	0.175066625932238	0.03466581760079	0.22772703545086	0.298694243917193	0.33864607614087	0.131785337558805	0.0802634613007138	0.130631182083051	0.114917705046719	0.434703039923966	0.122508002951173	0.223446949415471	0.0245924283675115	-0.211240810510478	0.0672354698951246	-0.0231980933385914	-0.0980464034286686	-0.074847256129596	-0.0100338491213267	-0.0354408039168457	0.256557877660716	0.315989013062376	0.0780030059505486	0.280229129768566	0.253292669868899	-0.0578971785931408	0.0704239225947099	0.265218959968038	0.186927235550741	0.175365366292859	0.0622605410415381	0.178857286009808	0.41840728905284	0.109504772895987	0.480411346284922	0.221004564043066	0.121549471312319	-0.0380777663085816	0.15214573984004	0.129401241332763	0.109487163027888	0.247340104936671	0.0249105151652021	-0.20978347481808	-0.0979171660193911	0.234540199889645	0.155313973535025	0.225679153831916	0.150691932383084	0.112172100219838	0.252954147285923	0.222295883115572	0.326143318499646	0.201299376068757	0.18919876057789	0.251764251716324	0.154204816961338	0.18050568220796	0.19255137826553	0.17091562111638	0.174720517208282	0.164231580087128	0.0907359619822158	0.158539881076562	0.107443246072295	0.35023806672993	0.316458866005785	0.134997163516258	0.15808306888018	0.18979123926386	0.268891478083271	0.146965802338511	0.172827554735444	0.281342686461301	-0.0155006443060605	0.357553435903476	0.265041515133347	0.0646802525040486	0.0968586826053935	-0.0368800492880575	0.100117475625431	0.168788560644296	0.292991764523298	-0.247434512968072	0.165923550986536	0.0981201858782223	0.0692487868603759	0.0578439705836603
TCGA-D7-6522-01	0.311471559558973	0.155855838054219	0.272061844058824	0.409886675254466	0.323941382144189	0.531171697322515	0.262562293015626	0.28330029177971	0.103650793247207	-0.0357016920881662	0.0261353790082707	0.188381326041059	0.269669077170941	0.111820187182452	0.0886292350556823	0.206292336599578	0.25401020278501	0.230761562448864	0.216429531218498	0.200003731712168	0.226297715280943	0.30465061520409	0.343586531183717	0.260099210721682	-0.168759790700731	0.14528415809611	0.00563510854129218	0.232315590634462	0.322700326646825	0.277451799600517	0.151941658323192	0.0718502438975347	0.129820561073756	0.149916826749624	0.450317650336838	0.355147540817494	0.225704505768533	0.061229506783565	-0.244010141864288	0.0065204214791194	-0.122871042468194	-0.0343835898816375	-0.135645396566592	-0.118141481117886	-0.0797479355873125	0.227414946107416	0.283721370468171	0.0326250526290908	0.303760326946122	0.289325043563795	-0.118444303716266	0.0719900321495549	0.25068227933089	0.20364235314145	0.158520821389281	0.0341026984074239	0.177285537708709	0.406949281143833	-0.0459297805641959	0.444171148109515	0.193622973426486	0.082379863961453	-0.156357637633424	0.170081149968117	0.130308567387803	0.148846639232856	0.247988197289118	0.125849597328691	-0.0967854460140177	-0.00481716977553153	0.200238000913635	0.15813979688398	0.221864428222332	0.0943455085029832	0.0745142184870837	0.239411495194699	0.227968866949713	0.340645854375891	0.200992041426037	0.194955767495672	0.264661345662968	0.154062765075445	0.11878880024522	0.214178705093669	0.188085063218064	0.243867927671121	0.162003553678091	0.0851733771936512	0.154247996045828	0.051732293072489	0.34617547580322	0.308200569109438	0.0821163354131793	0.15730642981897	0.176448926441238	0.258787895127762	0.104088859477567	0.158857426227248	0.31759619723425	-0.0646323949198531	0.30072419760991	0.247219589446063	0.0759299223662176	0.10438037608812	-0.0435428024846608	0.0859988811328744	0.128814140565266	0.252084594829499	-0.107548300909487	0.142539879540759	0.0325513510421209	-0.00143139864714083	0.0704804661428347
TCGA-D7-6524-01	0.316233158639445	0.115595411871586	0.299780983558454	0.399298929020593	0.467826766035663	0.450394060663595	0.281598298725158	0.260007606837161	0.0583227095993908	-0.0784265577936168	-0.012751561071338	0.204359238325757	0.27271113086459	0.154116869189978	0.0751105222619066	0.16595413714953	0.255223515732144	0.239648156936974	0.246796308017419	0.223671155241986	0.191664647333015	0.417183184694291	0.306348178898489	0.248741396975425	-0.26217882032939	0.174125669952047	-0.0216087032649304	0.21211091557212	0.302800294797077	0.3000353986114	0.143089628615286	0.0872643990542382	0.113301019123756	0.0868733002391486	0.454737189006101	0.456434622493294	0.198515164073921	0.109082689166627	-0.203516227838276	0.0103148833791454	-0.151432720813244	-0.0858463411763759	-0.190978219683165	-0.131667631077638	-0.112932521128357	0.245089272039691	0.24878518110496	0.0164564002044941	0.287960924397082	0.292790714251395	-0.137692204352155	0.106242615277277	0.224301114076253	0.179307309311932	0.167957752642605	0.0486195294330495	0.193415604055383	0.387295340296013	0.0591629000488848	0.481837734561403	0.157516801584357	0.0185338086038332	-0.177503496458663	0.162947993627279	0.1289944559483	0.0983797567959812	0.258981442533805	0.0260134278744256	-0.20780026660023	-0.080406482022181	0.231107353791528	0.156012284028634	0.219463590496345	0.110232103826425	0.0514572055621882	0.224254497998801	0.219912575187574	0.222948913433126	0.196880627573114	0.182715892984359	0.256511440530592	0.166393196631387	0.121595761728969	0.206678251050914	0.11992282450005	0.162013937628701	0.183236209089748	0.00352752378723319	0.158729999614478	0.0918686374074219	0.326808425207872	0.309955382105392	0.164759631528472	0.149475589541265	0.200059905280492	0.262007496307153	0.12319198034626	0.152390145486427	0.279111545968242	-0.0812174113377665	0.320938247968088	0.120603073345369	0.0806810986027107	0.116081711613103	-0.0558326793596906	0.0402996349601889	0.116842244342618	0.284710455676586	-0.13445225902891	0.206222398452159	-0.00127699550960833	-0.0397684254512595	0.0274160834711775
TCGA-D7-6525-01	0.295545679754533	0.222033082516959	0.348475265553359	0.37787135522006	0.233489448565908	0.383231503624557	0.309165679210219	0.38616432416602	0.110667082460725	-0.0202314247598985	0.0266644489182683	0.128085209344201	0.285834997995309	0.117073179182391	0.145700330981439	0.138803924521708	0.206037735045666	0.178303362013592	0.255574614571675	0.268838728963347	0.239445611298055	0.361374977117163	0.322147999602787	0.232415752712354	-0.205943413074809	0.0594383049846528	0.0168985102258655	0.237319158309445	0.303413300841036	0.305376997767082	0.200751206514276	0.142149340648043	0.132159145993872	0.13009584186998	0.421743649583049	-0.101963017351817	0.16935031619143	-0.0944916597636598	-0.204143628138821	-0.0876466716360262	-0.173101989550172	-0.0757911950342925	-0.181070571269115	-0.132777049997987	-0.129064467010184	0.166644522866091	0.419689188630394	-0.0443795025995287	0.233352041878291	0.225217280647758	-0.172330545300614	0.0711841442021355	0.253894538348642	0.201489167160171	0.141723191813216	0.048566757090921	0.161558762509275	0.373082958466991	-0.0734604084820947	0.430522685829727	0.262404965216341	-0.0147643610187472	-0.205793587826195	0.113086817385225	0.139557958531986	0.0804022312109699	0.233080903945159	-0.0304490121418476	-0.251572023782419	-0.148638235769815	0.220764236159125	0.17419346335448	0.279429434284706	0.120216834733479	0.0466401488253849	0.209668143320242	0.181450305152962	0.121505093010513	0.191274422084867	0.115105967957462	0.205910952400203	0.0588307930675422	0.0402959693569488	0.13883351338802	0.0761087919750833	0.194994768403008	0.14655943861424	0.0663810920054834	0.198955726508447	0.121610208381465	0.318391644945394	0.309010367672439	0.0784059197509171	0.138137074046884	0.156921681550879	0.262957090194516	0.206513072317992	0.140382446936748	0.324905215294676	0.00214427621122804	0.288343726913276	0.152032620967527	0.0587578624275355	-0.0187270252357106	-0.00626130699895378	0.0568156985903601	0.21546599336517	0.270853301678706	-0.208804592437591	0.256663529528811	-0.0755983244841974	-0.121369262324972	0.00759146591406626
TCGA-D7-6526-01	0.363577939734771	0.131323716599422	0.405616810367438	0.429138475231127	0.299232089839958	0.390847132398091	0.317715414362915	0.270758346971215	0.13398916051781	0.0122633318178439	0.0398686068990768	0.194750104403252	0.277829028122511	0.201560262251118	0.129598403061047	0.180857115724521	0.268790878707585	0.238225368625429	0.24868240982682	0.243224755730066	0.210870468483078	0.464618807812332	0.34703471392068	0.305393633796079	-0.153628316159587	0.194633071604423	-0.0454180656360881	0.249561142102196	0.364716120995499	0.286910886325676	0.138578805060517	0.190738324832387	0.133339041615442	0.188222170196227	0.449079068092179	0.2334012731596	0.271151573655471	0.11074126332385	-0.248580474183828	-0.024424072513335	-0.109319681241193	-0.098452716796474	-0.0573306279837509	-0.0597847170897022	-0.0199801970139462	0.222413713188751	0.211693051442809	0.0262922703543309	0.307907182942992	0.261893544607107	-0.102272364423937	0.064448317808593	0.273322194656887	0.230346597889438	0.226728575166651	0.0765966399417321	0.210788968933415	0.373622373556629	0.0391487081345218	0.508399410510608	0.2638281029458	-0.0402540886040642	-0.127265073758253	0.160593726081581	0.153496824490621	0.11734487953322	0.250256491556019	0.0501875145615614	-0.0831969557621004	0.0210338344091682	0.186598203959677	0.190306515209118	0.267835699606957	0.144533357506734	0.0528932276025377	0.23663170190975	0.22020959903682	0.102164686744313	0.258057762369107	0.179428784799179	0.236803800005852	0.15202087722698	0.054418208684824	0.168633143087748	0.112767167374713	0.147096092783283	0.164967426261418	0.0466830279751937	0.199445640536411	0.122069862022909	0.316207806414084	0.333682179632023	0.169148789333021	0.127005144650804	0.13756969601631	0.192944508872328	0.194687249518462	0.144768061310943	0.276268306696209	0.0153067273008308	0.399532015148346	0.169420127503062	0.0694204521198952	0.0992458554385374	0.0302119262992317	0.0763321115138939	0.194707200685069	0.324439970285275	-0.28185216469348	0.224124098162842	0.0090562309421353	-0.0343880675914874	0.0368256250210185
TCGA-D7-6527-01	0.306283360091246	0.179090186671883	0.378813852500754	0.439738979351486	0.214520986134422	0.453757619405636	0.327506113973974	0.305142385424359	0.0257187634424458	-0.0955150182928681	-0.0416507835880946	0.222831740288828	0.254251499287347	0.145932693153609	0.143568963310475	0.27803723243606	0.251212596007063	0.222790723655535	0.24534447561138	0.226552373930206	0.235669926778899	0.423439595117841	0.360342701766718	0.246524191645984	-0.233282327148606	0.26060274715439	-0.0401244855756382	0.247304617406316	0.311399646030665	0.290140412521839	0.145031171371805	0.0363934604651127	0.103181277336552	0.157600008664044	0.437817733531104	0.193327582595247	0.260119001649011	-0.0525377433869869	-0.263919475244126	-0.00355803345850745	-0.110846789121619	-0.0713553846503545	-0.0138707009210726	-0.0142742819781415	0.036400294855994	0.239932023540577	0.309932206381514	0.0652364912312429	0.311092823879975	0.295603277992275	-0.123068217294914	0.0776079579884574	0.270089440069838	0.280529058230169	0.230740435025813	0.103743542629817	0.167417316714171	0.4082018030147	0.136745200295372	0.462097715894333	0.214567700166416	-0.0201122825311679	-0.137635985149216	0.159995433414119	0.124431157881155	0.0809236308800589	0.263817579048969	-0.00160437772561934	-0.191029665213947	-0.0747720134164451	0.214889513983034	0.173671578700225	0.251512601656427	0.143074164501615	0.113756113787526	0.219838674262685	0.260061442182656	0.175041728988726	0.207702735848133	0.157169348159124	0.236811661215258	0.134134318854019	0.0853677696174173	0.166949801110876	0.114277048107312	0.113235225660753	0.192339845925365	0.0518324416311634	0.174600645457984	0.0466782414239127	0.339333099389544	0.345686409192842	0.176090170748633	0.151438118287961	0.146791734752229	0.254801549963959	0.195415091475638	0.14878565523293	0.301551878887445	0.0352523570670235	0.368748476694147	0.133296285986735	0.0609372088265464	0.223126884052799	0.0485760462681065	0.0544627611531508	0.190828054068221	0.346862332560676	-0.187699707756886	0.106482541283766	0.00787708745945028	-0.0186032333147711	0.0273646242836156
TCGA-D7-6528-01	0.364119355552477	0.206321692679138	0.40308811285411	0.415180225341402	0.193633426867059	0.314736902677805	0.336179919038324	0.338890741636705	0.0217893566823595	-0.0920581225979383	-0.059525417515691	0.171415684805151	0.28313046994308	0.190677162335035	0.154004766089584	0.198749205812668	0.21060919645545	0.181972478724711	0.213047988852946	0.213701591805928	0.213891593514058	0.456237432595925	0.338170273360221	0.305772461598452	-0.233067231349736	0.0973870980944772	-0.0188580312486033	0.262480774284941	0.301389107996614	0.301004136018694	0.184681666151459	0.184789690172358	0.157314200381411	0.158723894334003	0.47456131985496	-0.100089552587449	0.252964158675782	-0.0670169711341616	-0.169376273912302	-0.0864042248151582	-0.148183103547486	-0.0549332222522866	-0.160328459770687	-0.119430102915768	-0.0936970790629468	0.224455475735741	0.209073188374796	-0.0363803160645036	0.252088157370591	0.215175000555623	-0.161618223726209	0.0480606067231631	0.242445471206936	0.228658860311873	0.173364501537529	0.0165167220637844	0.167592075667528	0.390590231825974	-0.0157298034326223	0.412663869092824	0.272194670440725	0.00534293284942655	-0.183948114525523	0.147311449070335	0.12411886954515	0.0504988608900628	0.239135800614547	-0.0412810826099966	-0.181593090496565	-0.0965701833184129	0.187356271513428	0.18687590413529	0.292846551331707	0.111446359706041	0.0578922717024728	0.217222473526011	0.189019056566541	0.0603876076162523	0.247246830703548	0.183157608584373	0.283487600622276	0.123906812986777	-0.00720211715704362	0.108635249487407	0.112895430988116	0.135282966758451	0.125390292905474	0.0362024293870873	0.142782075987924	0.102452625794064	0.295619122961895	0.332745781752159	0.0591765348116613	0.14618132268383	0.108952331759877	0.148533191994619	0.202331611693782	0.125716272777684	0.224656556030707	0.0589661034141939	0.379898367382424	0.279739679045006	0.0762122510988555	0.134918326083647	0.0696424851775186	0.0383665324458681	0.172240986648863	0.306863552861621	-0.214038704182099	0.159126511044373	-0.0895558076023758	-0.143500413659265	0.0231589131272606
TCGA-D7-6815-01	0.343216517591306	0.14093445115079	0.398105560396943	0.456641120604615	0.240306387298553	0.381803134369335	0.302852674474778	0.284613850823438	0.100056662720813	-0.0071707160066059	0.00753294200204969	0.228068296979456	0.308856513619139	0.236667576938295	0.143603649247267	0.166949062961508	0.288897251846998	0.271356404278606	0.284338521673771	0.257470408679927	0.184744801157289	0.476131837419813	0.315718113886363	0.257919554729845	-0.218923760786106	0.240112571117461	-0.0323738032858743	0.224505654538122	0.364284866056188	0.331932895527016	0.20714832343691	0.153597527337478	0.145304514293004	0.0674042610779063	0.424557663496853	-0.094978960561464	0.28926304113042	0.0326578101856854	-0.1877462345222	0.0314562621519283	-0.0735057087875929	-0.0619981565469692	-0.129618256319004	-0.0726577736233625	-0.0427287778622948	0.345248360958807	0.183114470899177	0.0829304051082578	0.346874458368135	0.326497140278426	-0.064198719981011	0.135700953629654	0.24124066209163	0.24498633994744	0.285026535815994	0.11313327580545	0.207072023663486	0.365429906911805	0.137521085944569	0.480540443731819	0.294851803737569	0.0281586573493799	-0.0990021117075467	0.219738565544147	0.161539323111981	0.119071825205674	0.267549660758425	0.032235019747834	-0.0994882855590829	-0.0139115154591525	0.258672360404159	0.180076947807682	0.250469851476935	0.174833290808513	0.0888464732107215	0.248821492626805	0.287874587470943	0.125587658730695	0.243550545163987	0.257978994651961	0.269894511884985	0.157434788248073	0.0754908911266789	0.164270044910595	0.147185357642983	0.174397419878892	0.16762942147477	0.0786973318402809	0.185842606239845	0.107982763309455	0.389859841314623	0.326600565071475	0.181343057812602	0.112769095422894	0.128900785460004	0.221522898014195	0.171371564503744	0.128378289361902	0.288142689452913	-0.0411934238699196	0.362413628001183	0.240556799968379	0.0771957293525711	0.186221047596471	0.0251794831436351	0.05491391353981	0.138664413877207	0.325880889584246	0.0100411640067487	0.189674175660463	0.0568411738686939	0.0278568284916188	0.0909244466292504
TCGA-D7-6818-01	0.366010351472656	0.0690372280738802	0.404789981891305	0.425232942932442	0.235455108316487	0.414907222277361	0.277452074650462	0.299406919346838	0.350841406305206	0.161328756008873	0.232139419835861	0.161940800896488	0.310224605207705	0.158477680568972	0.100805098213528	0.282125259934279	0.233005426748164	0.201908860064731	0.268871569559425	0.229570666727542	0.183244020570184	0.368420704153077	0.344271419755722	0.253087648410681	-0.233867634075382	0.231206534288776	-0.0560915957337343	0.231031127235357	0.30976564582154	0.314634869428214	0.173139810273459	0.0659620909602181	0.126860855978326	0.0844060507212191	0.41776894741847	0.242786803767019	0.237347484838859	0.0293363192809447	-0.178823032918641	-0.0511586780893516	-0.140094925977037	-0.0854307781945805	-0.190949983294837	-0.152332631132791	-0.134860127727722	0.26222370303871	0.373569697563463	0.0164430147972743	0.261258376251918	0.257587196705218	-0.0990945760325386	0.10434166580604	0.244839726734644	0.214459892514663	0.174272111321081	0.0638419535724385	0.175587533515588	0.401748358233134	0.0276514238485015	0.427768288287906	0.290618942593833	0.0149555706419082	-0.165598101151696	0.108104008247556	0.113533468590917	0.075731332385685	0.256430091860442	0.0175251200098837	-0.226321543018078	-0.0928736538629453	0.258545089914582	0.168624239719328	0.238535036693246	0.133946737457179	0.0727037217407731	0.241830298270209	0.233144658848571	0.395115419745438	0.217281962197532	0.17302124395466	0.25094199716512	0.0688772621617176	0.0468975741014999	0.134705848840124	0.151477928997822	0.211710424783783	0.133972077020924	-0.0430216688198032	0.151685501310076	0.0679265449189218	0.307339039158041	0.343424739799443	0.0622931080646261	0.174291972277977	0.15442046154357	0.262263212896607	0.183000584375026	0.147327055750076	0.314067018359616	-0.0715778328095506	0.302687880598176	0.20506751124447	0.100518569231563	0.106730051576345	-0.175896138801565	0.0656131919266891	0.145145269670842	0.316975846387547	-0.29198714753325	0.23619915004811	-0.0624832478051895	-0.121880162777011	0.0204221244298131
TCGA-D7-6822-01	0.110332878517937	0.241107965240273	0.464296086706948	0.408164057611	0.295110159387893	0.275906961550682	0.300447173978208	0.312201885827445	-0.179020328868371	-0.204077581536984	-0.216361949146114	0.148311187284409	0.270145002757025	0.194221441505767	0.158391393428081	0.124824468820345	0.195264090937818	0.168688952029087	0.270246323283244	0.271068861581139	0.161061866568555	0.511906163147724	0.310996137655783	0.276761661086443	-0.212840081206785	0.0852410353504861	-0.0099609515734265	0.25408276449318	0.245082577432114	0.272976703857103	0.169509362732929	0.107490199493545	0.103918937262227	0.140128064603751	0.457106777484422	0.193518698682927	0.210684650362062	0.0521708724054636	-0.153827975896734	-0.0935719159207555	-0.181135455604902	-0.119540903263454	-0.208468881821301	-0.184036975935096	-0.155915504899207	0.158777399815639	0.376290536444777	-0.0447228160450732	0.186193761764343	0.185228488528442	-0.178752628449349	0.0733275297906976	0.231703016486592	0.275974819798562	0.20099268451076	-0.00793548068233078	0.187040024814262	0.365426541295749	0.07355525438609	0.432102956482295	0.345807266772524	0.0277213168910622	-0.20797393901385	0.109566705581423	0.118492871862095	0.0616142909717631	0.258477110504886	-0.0814143642202546	-0.228094373936812	-0.128974402021915	0.228018109175207	0.178647056133588	0.278923271330693	0.121128154826509	0.0414072167514226	0.230313410116814	0.19005802498205	0.110270386510144	0.249260311862354	0.0805413953173688	0.212637986780081	0.106535945973758	0.0173708343334679	0.131962499901547	0.0851486835404561	0.192791505387317	0.158159139980753	-0.0511086081189365	0.171149129921963	0.148442939406533	0.275943569202392	0.31721644361141	0.0270415059525614	0.165632228142877	0.106829599315024	0.203852089776861	0.197284852748575	0.141800758580754	0.362540511917577	-0.0954171092985062	0.393643062911249	0.229549863435177	0.103404941864104	0.348447661596483	0.0359031165443382	-0.0273387867915278	0.124239888010458	0.330048897513109	-0.309372847301696	0.0171377653568794	-0.124857934325285	-0.135099097612932	-0.0248831853440328
TCGA-D7-8570-01	0.147414180828686	0.244442790130093	0.326773638934116	0.406480064769357	0.244214808692704	0.411714514386826	0.324025331222835	0.320440603844436	-0.00553467620653114	-0.0933656055706707	-0.0295386324304397	0.198247742467915	0.251176905682973	0.135895968633326	0.138881066022938	0.0770000816253911	0.235033594086109	0.215903650196475	0.243299991981589	0.219154494830167	0.240635653472042	0.458686521811724	0.28861918728172	0.290632216625091	-0.229102021386312	0.050164498541306	0.0870441095987592	0.222448641933025	0.308478098529423	0.329909872951415	0.180371898922702	-0.00666834287973108	0.0646636291909273	0.115562893644793	0.416838989488573	-0.0448025355594341	0.214309060323314	-0.0650689379393976	-0.251306860109552	-0.050978733374885	-0.158788701296374	-0.049660120746553	-0.155881548869196	-0.160796727935475	-0.120561875295012	0.108795458234491	0.199063343464158	0.0430268829290819	0.264109147815647	0.210297914999711	-0.117886644298926	0.047308259868089	0.282738403537881	0.215881812575301	0.19059151742956	0.0344035145625896	0.191471575304225	0.394325534496961	-0.044963523466499	0.423750162056665	0.198273497088178	0.00652403267908301	-0.193897944091396	0.125643150438501	0.125276033059976	0.107880059691205	0.259705864165418	-0.0184178304343313	-0.220026562504965	-0.0814806601910452	0.209798973343152	0.157816770867072	0.240604964728397	0.101007577621359	0.0672780397455086	0.233768593454099	0.225020776867736	0.302474240492596	0.211200733270716	0.0528471691164519	0.211377051405896	0.0830628271308561	0.0427928230102179	0.138126924088331	0.146285524885459	0.244852521642638	0.147025180162142	0.0328690761911611	0.144472070284421	0.0755645762552511	0.307125616699761	0.339964766409	0.134713492096977	0.163173004274468	0.175924995706627	0.262245680320997	0.184343078061862	0.118589889247706	0.332105740000754	0.01282881681108	0.330253505227848	0.196917187914411	0.0722907979387712	0.153402810197753	0.038576249202067	0.0827739057147611	0.117075440006398	0.25033717189459	-0.320068058399642	0.102579627963724	-0.0252624596153275	-0.0749629808676619	0.00808342476803982
TCGA-D7-8572-01	0.194056239375847	0.10492211035519	0.35839366018594	0.418304605881253	0.229696978131107	0.296260543370195	0.337897837827828	0.314530354408628	0.0736684445932486	-0.0531681511579224	-0.00686855654437326	0.14150497410712	0.287047729808327	0.129014872909671	0.168367341410993	0.12822368613323	0.217205459380009	0.196211005069432	0.280710430610912	0.251960486174208	0.19319845380209	0.452404628370419	0.349043909912319	0.281370541431761	-0.142967225607107	0.170909732486871	-0.0234931134601343	0.264504142931175	0.295474000351223	0.288534030915978	0.177280822892949	0.0950379634577212	0.0788418862360389	0.0522185279540327	0.429305262617091	0.191208979912912	0.200093579954186	-0.0141004155562177	-0.241577257493159	-0.0982895399700633	-0.249324863264609	-0.124304884272254	-0.198849648878398	-0.144827881434195	-0.109911269513099	0.168752947365384	0.198700790762448	-0.0135229595884075	0.255345791521087	0.250927522684613	-0.148864247368115	0.101046464064367	0.223545483065661	0.230026418460975	0.171769763370782	0.0626262347213315	0.178513588956818	0.340576325215404	-0.0392090241496031	0.474544390953754	0.235071153747379	-0.0294205883080586	-0.283926313961688	0.136021820435824	0.100934236669125	0.0785819226436188	0.242203072229406	-0.00768769588463985	-0.229504868803903	-0.0948499195302622	0.278147075864496	0.164743737704217	0.228889199006316	0.126787268891647	0.0723839869380529	0.229886270321245	0.229479735646805	0.108429532617749	0.242386543941504	0.132502382552718	0.217992326029039	0.101927662363824	-0.0286337830885349	0.0735385477422529	0.115186872474412	0.186603664856885	0.128589780608208	-0.0364059978470407	0.193124232735063	0.0948915650515933	0.282080625996278	0.323727052412601	0.142983044258812	0.172495926756145	0.173857562554748	0.216769237027499	0.146448025528616	0.100141354664909	0.255035545227893	-0.0332260851698732	0.283159656995135	0.167218832181946	0.0245234955274824	0.078870726130257	-0.0796641283127132	0.0408394535978583	0.111230866021499	0.307169121249361	-0.195959336851696	0.239057038940668	-0.0948213245047574	-0.1413362016925	0.00535085608063196
